"","DIA","TIME","IRR","TEMP","MA","PDC"
"43",21,43,1029.6,34.55,0.23253,8253.65
"44",21,44,1069.2,35.14,0.23268,8427.71
"45",21,45,1044.8,35.56,0.23278,8328.21
"46",21,46,1078.6,35.3,0.23288,8420.25
"47",21,47,1084.6,35.29,0.23304,8421.06
"48",21,48,615.8,34.59,0.23315,4953.99
"49",21,49,1018.7,35.37,0.23324,8334.32
"50",21,50,1011.5,35.62,0.23333,8188.64
"51",21,51,1007.3,35.91,0.23339,8075.51
"52",21,52,555.1,35.36,0.23347,4465.04
"53",21,53,679.8,35.49,0.23354,5592.42
"54",21,54,773.7,36.22,0.23357,6360.04
"55",21,55,547.7,36.01,0.23362,4093.62
"56",21,56,768.3,36.31,0.23366,6261.43
"57",21,57,489,34.88,0.23375,4161.11
"58",21,58,741.7,35.88,0.23379,6196.97
"59",21,59,706.6,36.04,0.23384,5862.18
"60",21,60,668.4,36.24,0.23389,5519.37
"61",21,61,637.5,36.79,0.2339,5233.16
"62",21,62,559.8,37.12,0.23389,4576.06
"63",21,63,536.4,37.77,0.23388,4419.04
"64",21,64,510.7,36.61,0.23392,4121.7
"65",21,65,469.1,35.97,0.23397,3813.01
"66",21,66,424.7,35.9,0.234,3400.03
"67",21,67,181.5,35.21,0.23401,1460.67
"68",21,68,85.6,33.57,0.23408,707.84
"69",21,69,70.4,31.26,0.23418,599.81
"70",21,70,207.2,31.24,0.23427,1328.39
"71",21,71,184.2,30.51,0.23439,1067.51
"72",21,72,67.3,30.44,0.23447,786.76
"73",21,73,92.3,30.07,0.23457,457.56
"74",21,74,60.6,29.91,0.23462,320.34
"75",21,75,27.3,29.38,0.23467,221.96
"76",21,76,21,29.37,0.2347,161.24
"77",21,77,14,29.79,0.23474,104.16
"78",21,78,5,29.08,0.23476,42.32
"79",22,1,7,22.3,0.23668,36.39
"80",22,2,10.3,22.63,0.23672,71.19
"81",22,3,19,23.17,0.2367,136.51
"82",22,4,28.7,24.88,0.23669,211.67
"83",22,5,41.8,26.38,0.23667,322.12
"84",22,6,61.4,27.83,0.23665,481.4
"85",22,7,88.3,29.28,0.23662,698.33
"86",22,8,122,30.43,0.23661,968.76
"87",22,9,159.6,30.84,0.2366,1286.84
"88",22,10,198.7,30.59,0.2366,1637.4
"89",22,11,240.4,30.25,0.23664,2018.22
"90",22,12,287.5,30.51,0.23669,2450.43
"91",22,13,330.1,31.99,0.23672,2839.53
"92",22,14,372.8,32.67,0.23676,3131.76
"93",22,15,418.2,33.48,0.23681,3426.37
"94",22,16,464.5,33.3,0.23686,3827.96
"95",22,17,509.6,32.61,0.23694,4199.94
"96",22,18,549.1,33.05,0.23702,4537.41
"97",22,19,589.1,33.98,0.23708,4876.8
"98",22,20,623.7,33.94,0.23715,5157.85
"99",22,21,669.4,34.73,0.23721,5490.11
"100",22,22,700.9,34.64,0.23727,5751.93
"101",22,23,737.8,35.13,0.23735,6033.43
"102",22,24,779.6,34.9,0.23741,6275.73
"103",22,25,802.6,35.51,0.23748,6494.83
"104",22,26,839.4,35.99,0.23755,6697.99
"105",22,27,854.6,35.73,0.2376,6830.75
"106",22,28,888.6,36.75,0.23766,7081.89
"107",22,29,921.5,37.06,0.2377,7224.93
"108",22,30,942,37.31,0.23774,7352.88
"109",22,31,962.5,36.25,0.23781,7490.45
"110",22,32,1003.8,36.19,0.2379,7757.12
"111",22,33,1051.5,36.03,0.23803,8041.88
"112",22,34,672,34.45,0.23815,5172.3
"113",22,35,855.2,35.77,0.23821,6146.16
"114",22,36,889.3,35.92,0.23828,6767.87
"115",22,37,1149.3,37.15,0.23834,8418.33
"116",22,38,919.4,37.38,0.23839,6538.77
"117",22,39,1168.4,36.93,0.23847,8420.81
"118",22,40,1192.2,36.38,0.23855,8431.91
"119",22,41,575.5,35.87,0.23862,4038.22
"120",22,42,1143.8,36.46,0.23869,7864.4
"121",22,43,1153.7,36.48,0.23878,8245.43
"122",22,44,1115.1,36.42,0.23888,8268.3
"123",22,45,1160.7,37.59,0.23896,8432.97
"124",22,46,711.4,36.19,0.23902,5055.15
"125",22,47,944,36.44,0.23908,7283.36
"126",22,48,1069.4,36.32,0.23919,8043.18
"127",22,49,1044,36.83,0.23927,7783.45
"128",22,50,1063.4,36.68,0.23934,7819.96
"129",22,51,1073.2,37.33,0.23938,7780.25
"130",22,52,1109,37.04,0.23948,7958.44
"131",22,53,993.9,37.16,0.23954,7145.66
"132",22,54,363.1,36.04,0.23955,2716.2
"133",22,55,133.9,31.94,0.23961,1062.16
"134",22,56,206.9,29.81,0.23969,1706.5
"135",22,57,289.4,31.03,0.23977,2343.67
"136",22,58,215,31.17,0.23986,1726.18
"137",22,59,125.1,31.03,0.2399,994.4
"138",22,60,173.7,31.38,0.23999,1371.63
"139",22,61,185.8,30.91,0.24004,1468.78
"140",22,62,167,32.02,0.24008,1334.32
"141",22,63,185.5,32.62,0.24011,1477.49
"142",22,64,167.4,32.38,0.24015,1317.47
"143",22,65,249.4,32.44,0.2402,2007.28
"144",22,66,426,32.99,0.24025,3397.15
"145",22,67,239.4,32.01,0.24039,1889.54
"146",22,68,330.3,31.51,0.24054,2516.04
"147",22,69,291,32.57,0.24061,2142.67
"148",22,70,249.8,32.89,0.24067,1512.46
"149",22,71,170.2,31.77,0.24071,1070.86
"150",22,72,200.2,31.34,0.24076,1128.97
"151",22,73,161.4,32.19,0.24078,980.64
"152",22,74,120.9,31.56,0.24082,775.61
"153",22,75,91.6,30.61,0.2409,625.92
"154",22,76,61.6,30.37,0.24094,441.75
"155",22,77,37.8,30.04,0.24099,285.11
"156",22,78,13.5,29.59,0.24101,99.14
"157",22,79,0.7,28.93,0.241,12.72
"158",23,1,7.8,25.86,0.246,54.58
"159",23,2,18,25.93,0.24617,130.18
"160",23,3,32.1,26.27,0.24631,242.12
"161",23,4,48,26.79,0.24648,374.5
"162",23,5,67.9,27.2,0.24669,540.17
"163",23,6,88.8,27.45,0.24703,716.21
"164",23,7,117.3,27.88,0.24743,961.2
"165",23,8,152.3,28.34,0.24787,1258.86
"166",23,9,189.1,28.7,0.24828,1568.23
"167",23,10,228.8,29.38,0.24878,1919.42
"168",23,11,267.2,29.95,0.24932,2273.72
"169",23,12,300.6,30.97,0.24983,2536.84
"170",23,13,363.1,31.77,0.25035,3041
"171",23,14,415.5,31.83,0.25086,3447.84
"172",23,15,464,32.46,0.2513,3828.47
"173",23,16,501.1,32.64,0.25169,4122.94
"174",23,17,541.9,32.25,0.25207,4467.3
"175",23,18,576.7,32.86,0.25249,4769.88
"176",23,19,615.4,32.21,0.2529,5127.55
"177",23,20,645.5,32.11,0.2533,5377.36
"178",23,21,683.2,32.76,0.25372,5681.22
"179",23,22,725,33.21,0.25406,5985.89
"180",23,23,761.3,32.81,0.25442,6271.75
"181",23,24,786,33.53,0.25476,6445.21
"182",23,25,816.4,33.5,0.25513,6686.04
"183",23,26,843.8,33.36,0.2555,6873.23
"184",23,27,868.8,33.28,0.25589,7046.16
"185",23,28,898.1,33.61,0.25624,7260.15
"186",23,29,923.6,34.08,0.25659,7395.98
"187",23,30,944.6,34.32,0.25692,7527.91
"188",23,31,964.3,34.09,0.25726,7654.97
"189",23,32,977.2,34.26,0.25761,7762.92
"190",23,33,993.9,34.16,0.258,7882.98
"191",23,34,1004.4,35.74,0.25833,7918.9
"192",23,35,1009.5,34.85,0.25868,8001.58
"193",23,36,972.3,35.26,0.25903,7694.64
"194",23,37,1001.5,35.66,0.25933,7893.8
"195",23,38,983.3,35.19,0.25961,7824.14
"196",23,39,1056.1,34.71,0.2599,8194.98
"197",23,40,1068.4,34.96,0.26019,8230.11
"198",23,41,794.8,34.68,0.26046,6243.04
"199",23,42,209,33.91,0.26072,1628.41
"200",23,43,988.4,34.63,0.26105,7785.24
"201",23,44,1060.6,34.66,0.26142,8262.62
"202",23,45,1044.4,35.34,0.2617,7915.28
"203",23,46,1052.6,35.29,0.26199,8008.99
"204",23,47,999.2,35.41,0.26229,7630.59
"205",23,48,936.6,35.94,0.26255,6907.62
"206",23,49,861.8,35.6,0.26284,6248.33
"207",23,50,958.1,36.43,0.2631,7202.45
"208",23,51,999.3,35.73,0.26338,7441.98
"209",23,52,924.7,36.42,0.26364,6835.81
"210",23,53,851.1,36.37,0.26382,6230.03
"211",23,54,538.3,35.56,0.26402,4135.52
"212",23,55,573.9,35.68,0.26419,4404.52
"213",23,56,725,36.46,0.26434,5535.91
"214",23,57,738.4,35.51,0.26453,5564.72
"215",23,58,716.6,36.33,0.26468,5407.66
"216",23,59,387.4,35.5,0.26483,2976.94
"217",23,60,439,35.18,0.26502,3421.33
"218",23,61,444.7,35.48,0.26516,3471.19
"219",23,62,351.1,35.25,0.26528,2716.91
"220",23,63,237.8,34.94,0.26539,1866.38
"221",23,64,258.1,34.54,0.26553,2036.9
"222",23,65,269.1,33.37,0.26577,2078.55
"223",23,66,203.5,32.39,0.26597,1607.11
"224",23,67,162.4,31.87,0.2662,1269.92
"225",23,68,157.5,31.02,0.26642,1210.02
"226",23,69,146.3,28.93,0.26667,1042.53
"227",23,70,94.1,28.44,0.26688,699.04
"228",23,71,69.2,28.06,0.26706,535
"229",23,72,54.9,28.42,0.26722,421.37
"230",23,73,36.3,28.58,0.26738,269.22
"231",23,74,20.7,28.33,0.26757,154.75
"232",23,75,11.2,28.24,0.26772,83.49
"233",23,76,4.5,28.22,0.26791,37.7
"234",23,77,0.1,28.42,0.26807,6.61
"235",24,1,2.25,27.33,0.27375,6.68
"236",24,2,6,25.55,0.27626,43.31
"237",24,3,9.4,25.54,0.27637,64.19
"238",24,4,20.3,25.55,0.27648,152.86
"239",24,5,33.7,26.53,0.27657,252.35
"240",24,6,37.2,26.16,0.27665,282.02
"241",24,7,71.1,27.54,0.27672,562.19
"242",24,8,135,28.82,0.27684,1103.89
"243",24,9,169.8,29.55,0.27694,1401.39
"244",24,10,181,29.47,0.27706,1486.95
"245",24,11,216.1,29.87,0.27716,1797.54
"246",24,12,266.9,30.68,0.27725,2273.72
"247",24,13,307.8,30.01,0.27743,2645.41
"248",24,14,312,29.07,0.27756,2668.58
"249",24,15,387,29.15,0.27769,3276.74
"250",24,16,421.9,28.88,0.27784,3503.85
"251",24,17,464.7,29.04,0.27805,3860.25
"252",24,18,506.9,29.49,0.27827,4215.34
"253",24,19,548.6,29.89,0.27845,4559.61
"254",24,20,586,29.87,0.27869,4871.33
"255",24,21,625.4,30.65,0.27887,5236.72
"256",24,22,664.5,31.29,0.27903,5533.81
"257",24,23,700.4,32.28,0.27916,5845.16
"258",24,24,736.6,32.3,0.27934,6108.56
"259",24,25,769.6,33.34,0.27951,6353.33
"260",24,26,801.3,33.49,0.27971,6574.52
"261",24,27,827.4,33.41,0.27991,6793.79
"262",24,28,865.1,34.24,0.28008,7072.05
"263",24,29,894.5,35.1,0.28026,7234.91
"264",24,30,850,34.41,0.28043,6921.7
"265",24,31,859.6,35.21,0.28059,7590.24
"266",24,32,959.4,35.99,0.28074,7692.56
"267",24,33,986.7,35,0.28097,7863.94
"268",24,34,1015.5,34.98,0.28116,8080.5
"269",24,35,1056.8,35.62,0.28134,8278.06
"270",24,36,921.6,35.35,0.28156,6613.08
"271",24,37,733.1,35.88,0.28175,5992.02
"272",24,38,733.1,35.14,0.28193,5367.94
"273",24,39,1096.7,36.19,0.28213,8130.27
"274",24,40,827.1,35.6,0.2823,6526.15
"275",24,41,1105.8,35.52,0.28249,8428.56
"276",24,42,1132.6,35.3,0.28272,8425.35
"277",24,43,1159.9,35.93,0.28294,8420.31
"278",24,44,1028.1,35.89,0.28311,7785.35
"279",24,45,1047.5,36.25,0.28332,7816.08
"280",24,46,1028.1,36.11,0.28351,7476.18
"281",24,47,1085.8,36.08,0.28375,8296.12
"282",24,48,605,35.44,0.28397,4583.1
"283",24,49,980.7,36.18,0.28419,7574.83
"284",24,50,688.8,36.03,0.28442,5324.17
"285",24,51,813.85,36.23,0.28464,6276.94
"286",24,52,824.6,36.54,0.28487,6230.2
"287",24,53,897.5,36.07,0.28507,6774.88
"288",24,54,849.1,36.07,0.28534,6331.11
"289",24,55,839.4,35.83,0.28561,6310.2
"290",24,56,701.4,36.46,0.28581,5404.63
"291",24,57,797.6,36.53,0.28605,6034.6
"292",24,58,555,36.62,0.28629,4236.15
"293",24,59,537.5,36.49,0.28656,4475.08
"294",24,60,661.1,36.79,0.28677,5421.18
"295",24,61,443.2,36.11,0.287,3463.85
"296",24,62,612.1,36.51,0.28727,5027.4
"297",24,63,407.6,37.04,0.28747,3344.61
"298",24,64,516.7,36.99,0.28775,4260.25
"299",24,65,427.9,36.26,0.28801,3616.73
"300",24,66,296.9,36.04,0.28824,2428.45
"301",24,67,336.1,36.71,0.28847,2650.56
"302",24,68,156.1,34.92,0.28872,1254.39
"303",24,69,304.2,36.01,0.28898,2373.78
"304",24,70,246.9,35.84,0.28921,1674.92
"305",24,71,201.9,35.91,0.28943,1186.12
"306",24,72,130.9,35.25,0.28964,812.29
"307",24,73,80.1,34.75,0.28987,671.17
"308",24,74,57.8,34.42,0.29007,485.01
"309",24,75,43.8,34.14,0.29032,365.31
"310",24,76,37.7,33.88,0.29059,308.51
"311",24,77,32.9,33.67,0.29081,261.95
"312",24,78,22.4,33.65,0.29103,185.66
"313",24,79,6.9,33.51,0.29123,66.27
"314",25,1,6.6,23.34,0.33793,49.8
"315",25,2,12,23.35,0.33803,94.17
"316",25,3,21,23.54,0.33814,172.88
"317",25,4,30.9,23.6,0.33822,249.5
"318",25,5,38,23.5,0.33831,309.39
"319",25,6,47.2,23.46,0.33845,390.13
"320",25,7,63.2,23.62,0.33867,535.07
"321",25,8,86.1,23.67,0.33887,735.26
"322",25,9,105,23.92,0.33904,904.2
"323",25,10,116.2,24.03,0.33923,990.78
"324",25,11,126.3,24.15,0.33941,1094.41
"325",25,12,139.6,24.18,0.33967,1212.39
"326",25,13,155.5,24.28,0.33989,1353.9
"327",25,14,176.8,24.53,0.34011,1556.57
"328",25,15,203.4,24.77,0.34041,1791.49
"329",25,16,231.9,24.99,0.34074,2049.23
"330",25,17,260.5,25.37,0.34107,2297.72
"331",25,18,290.4,25.75,0.34136,2559.48
"332",25,19,326.2,25.93,0.34167,2884.58
"333",25,20,358.8,26.77,0.34193,3178.13
"334",25,21,391.3,26.93,0.34221,3463.39
"335",25,22,407.7,27.21,0.34248,3647.64
"336",25,23,434.4,27.56,0.34271,3925.07
"337",25,24,561.9,28.19,0.34293,5041.22
"338",25,25,604.7,28.8,0.34319,5353.66
"339",25,26,509.1,29.03,0.3434,4526.55
"340",25,27,661.8,29.64,0.34363,5853.36
"341",25,28,894.7,31.36,0.34383,7694.84
"342",25,29,1015,32.87,0.34405,8401.57
"343",25,30,765.3,31.54,0.34429,6415.67
"344",25,31,772.2,31.2,0.3445,6585.66
"345",25,32,863.9,32.1,0.34472,7311.04
"346",25,33,689.6,32.14,0.34491,5833.39
"347",25,34,611.1,31.9,0.34512,5105.62
"348",25,35,619.9,32.02,0.34529,5319.38
"349",25,36,690.7,31.29,0.34558,5958.14
"350",25,37,689.9,32.3,0.34584,5799.11
"351",25,38,463.3,31.04,0.34614,3981.67
"352",25,39,623.5,30.77,0.34644,5429.08
"353",25,40,612.5,31.67,0.34666,5261.78
"354",25,41,534.6,31.14,0.34688,4624.39
"355",25,42,483.9,31.34,0.34713,4182.15
"356",25,43,377.9,30.38,0.34737,3266.01
"357",25,44,358,30.66,0.3476,3075.03
"358",25,45,347.1,30.3,0.34785,3021.03
"359",25,46,350.8,30.12,0.34808,3067.47
"360",25,47,390.2,30.31,0.3483,3394.42
"361",25,48,409.8,30.48,0.34855,3565.58
"362",25,49,488.9,30.71,0.34878,4261.54
"363",25,50,573.6,30.94,0.34901,4928.58
"364",25,51,516.9,31.17,0.34923,4412.85
"365",25,52,440.2,31,0.34945,3759.66
"366",25,53,428.6,31.24,0.34967,3677
"367",25,54,431.2,30.89,0.34989,3664.88
"368",25,55,441.7,31.05,0.35012,3801.76
"369",25,56,498.7,31.4,0.3503,4260.66
"370",25,57,569.5,31.8,0.35049,4818.83
"371",25,58,489.5,32.39,0.35064,4096.26
"372",25,59,337.4,31.55,0.3508,2864.23
"373",25,60,374.5,31.52,0.35093,3232.81
"374",25,61,413.8,31.54,0.35108,3531.74
"375",25,62,491.2,31.92,0.35118,4099.23
"376",25,63,458.1,32.65,0.35132,3627.21
"377",25,64,421.3,31.45,0.35144,3225.6
"378",25,65,377.3,31.73,0.35157,2877.78
"379",25,66,324.9,32.29,0.35164,2488.59
"380",25,67,281.1,31.33,0.35179,2050.89
"381",25,68,237.5,32.33,0.35186,1435.95
"382",25,69,190.9,32.82,0.35194,1049.39
"383",25,70,145.1,32.27,0.35201,832.85
"384",25,71,114.7,31.56,0.35208,644.03
"385",25,72,87.8,31.61,0.35223,521.79
"386",25,73,65.8,31.42,0.35234,421.21
"387",25,74,43,30.89,0.35243,307.81
"388",25,75,21.7,29.99,0.35249,174.13
"389",25,76,5.2,29.3,0.35256,49.22
"390",26,1,6.4,20.92,0.3577,43
"391",26,2,8.1,21.31,0.35786,56.73
"392",26,3,9.6,20.97,0.35801,70.36
"393",26,4,13.5,20.89,0.35811,100.54
"394",26,5,29.5,21.06,0.35819,236
"395",26,6,51.6,21.39,0.35824,427.2
"396",26,7,88.3,21.6,0.35829,760.08
"397",26,8,83.6,22,0.35834,713.02
"398",26,9,70.8,21.89,0.3584,603.02
"399",26,10,78.6,21.82,0.3585,674.43
"400",26,11,167,22.56,0.35857,1481.94
"401",26,12,203.8,23.24,0.35865,1819.17
"402",26,13,279.7,23.51,0.35873,2534.07
"403",26,14,196.3,24.35,0.35877,1739.51
"404",26,15,135.4,22.63,0.35882,1189.16
"405",26,16,279.4,23.76,0.35882,2526.25
"406",26,17,452.6,25.08,0.35882,4156.99
"407",26,18,527.1,25.18,0.35887,4769.11
"408",26,19,442.6,25.33,0.35891,3959.84
"409",26,20,453,25.73,0.35893,4080.68
"410",26,21,575.8,25.76,0.35901,5214.22
"411",26,22,654.6,26.57,0.35912,5971.62
"412",26,23,440.9,27.09,0.3592,3708.61
"413",26,24,198.5,25.68,0.35922,1744.57
"414",26,25,186.4,25.9,0.35924,1678.13
"415",26,26,154.8,25.34,0.35928,1383.89
"416",26,27,148.2,24.64,0.35936,1312.53
"417",26,28,282,24.93,0.35947,2578.44
"418",26,29,375.8,26.3,0.35955,3423.34
"419",26,30,432.5,26.47,0.35964,3897.71
"420",26,31,492.4,26.43,0.35973,4450.42
"421",26,32,629.2,27.59,0.3598,5608.63
"422",26,33,887.1,28.79,0.35987,7502.45
"423",26,34,806.5,29.36,0.35992,6780.57
"424",26,35,769.2,28.82,0.36,6638.39
"425",26,36,830,29.58,0.36008,7074.75
"426",26,37,735.8,29.47,0.36013,6294.48
"427",26,38,729.1,29.5,0.3602,6232.46
"428",26,39,571.7,29.2,0.36027,4933.28
"429",26,40,411.6,29.25,0.36028,3553.54
"430",26,41,485.3,28.71,0.36033,4326.43
"431",26,42,536.7,29.18,0.36038,4712.67
"432",26,43,865.25,30.31,0.36044,7028.31
"433",26,44,695.7,29.56,0.36052,6021.87
"434",26,45,539.4,29.61,0.36058,4652.79
"435",26,46,665.3,29.77,0.36062,5396.31
"436",26,47,657.3,29.64,0.3607,5743.14
"437",26,48,719.2,29.47,0.36081,6133.51
"438",26,49,590.6,29.53,0.36087,5089.56
"439",26,50,497.5,28.93,0.36093,4314.96
"440",26,51,447,28.26,0.36099,3912.75
"441",26,52,468.8,28.6,0.36105,4123.34
"442",26,53,465.1,28.12,0.36111,3978.99
"443",26,54,468.7,28.44,0.36121,4105.06
"444",26,55,446.8,28.95,0.36126,3898.55
"445",26,56,599.6,29.85,0.36128,5163.35
"446",26,57,490.5,28.63,0.36132,4242.88
"447",26,58,861.3,30.58,0.36138,7252.75
"448",26,59,626.3,30.69,0.3614,5514.64
"449",26,60,607.7,30.74,0.36144,5029.99
"450",26,61,431,31.48,0.36147,3704.8
"451",26,62,247.9,29.25,0.36149,2107.63
"452",26,63,271.9,29.24,0.36152,2259.26
"453",26,64,250.8,28.95,0.36151,2198.55
"454",26,65,204.5,29.3,0.36152,1792.45
"455",26,66,160.1,28.84,0.36152,1415.47
"456",26,67,128.3,28.31,0.36154,1130.98
"457",26,68,126.4,28.02,0.36156,1118.97
"458",26,69,105.3,27.91,0.36157,924.62
"459",26,70,91.4,27.8,0.36159,800.37
"460",26,71,66.1,27.66,0.36158,572.33
"461",26,72,50.5,27.59,0.36155,437.25
"462",26,73,40.7,27.14,0.36153,336.05
"463",26,74,30.3,26.98,0.36149,258.09
"464",26,75,19.7,26.45,0.36143,161.84
"465",26,76,5.8,26.02,0.36138,50.23
"466",26,77,0.1,26.04,0.36133,9.66
"467",27,1,4,22.05,0.36412,34.82
"468",27,2,7.2,21.98,0.36418,47.72
"469",27,3,13.6,22.05,0.36422,109.72
"470",27,4,25.1,22.12,0.36427,201.57
"471",27,5,27.6,22.46,0.36434,230.49
"472",27,6,36.7,22.66,0.36437,305.71
"473",27,7,61.5,22.95,0.36443,531.11
"474",27,8,66.9,23.05,0.36451,577.95
"475",27,9,80.5,23.13,0.36462,705.56
"476",27,10,97.6,23.33,0.36468,868.49
"477",27,11,115.2,23.46,0.36477,1018.28
"478",27,12,138.7,23.98,0.36482,1238.32
"479",27,13,171.3,24.39,0.36489,1542.35
"480",27,14,212.2,24.79,0.36497,1926.96
"481",27,15,236.2,25.14,0.36505,2119.42
"482",27,16,238.1,25.51,0.36513,2138.5
"483",27,17,238.4,25.44,0.36524,2138.87
"484",27,18,265.9,25.62,0.36535,2403.03
"485",27,19,277.2,25.87,0.36547,2500.37
"486",27,20,257.1,26.15,0.36555,2300.29
"487",27,21,273,26.05,0.36564,2452.36
"488",27,22,212.6,25.83,0.36573,1880.87
"489",27,23,191.5,25.94,0.36579,1698.7
"490",27,24,189.4,25.58,0.36588,1671.65
"491",27,25,165.4,25.55,0.36597,1440.22
"492",27,26,159.5,25.46,0.36604,1399.37
"493",27,27,198.4,25.76,0.36609,1757.68
"494",27,28,253.2,26.34,0.36614,2241.44
"495",27,29,265.1,26.52,0.36622,2338.48
"496",27,30,269.6,26.7,0.3663,2379.74
"497",27,31,265.8,26.78,0.36636,2354.7
"498",27,32,275.1,27.28,0.3664,2450.96
"499",27,33,341.2,27.31,0.36643,3075.88
"500",27,34,455.8,28.1,0.36652,4092.88
"501",27,35,422.3,28.88,0.36655,3731.98
"502",27,36,409.6,28.8,0.36658,3653.18
"503",27,37,335.4,29.06,0.36657,3000.04
"504",27,38,162.4,28.23,0.36655,1426.72
"505",27,39,98.9,28.08,0.36656,871.43
"506",27,40,92.6,27.73,0.36655,829.88
"507",27,41,87.4,25.92,0.36659,776.86
"508",27,42,118,25.2,0.36663,1057.03
"509",27,43,130.2,25.72,0.36666,1167.99
"510",27,44,191.4,26.16,0.36667,1738.68
"511",27,45,242.93,27.2,0.36672,2210.34
"512",27,46,258.6,27.64,0.36694,2327.23
"513",27,47,266.9,28.06,0.36708,2429.76
"514",27,48,253.6,28.68,0.36716,2302.89
"515",27,49,241.4,28.58,0.36719,2173.08
"516",27,50,239.9,28.19,0.36726,2144.62
"517",27,51,275.4,28.21,0.3674,2476.05
"518",27,52,369.2,28.16,0.36746,3304.64
"519",27,53,499.1,30.13,0.36745,4445.31
"520",27,54,663.7,31.18,0.36747,5765.29
"521",27,55,732.8,31.3,0.36752,6213.27
"522",27,56,348.6,30.92,0.36758,2918.63
"523",27,57,373.3,30.36,0.36763,3201.83
"524",27,58,465.6,29.91,0.36771,3985.13
"525",27,59,390,29.9,0.36774,3347.67
"526",27,60,555.2,29.92,0.36787,4783.72
"527",27,61,547.7,29.79,0.36796,4730.33
"528",27,62,658.8,30.54,0.36805,5619
"529",27,63,525.1,30.05,0.36811,4346.38
"530",27,64,476.6,30.03,0.36819,3977.24
"531",27,65,445.9,30.05,0.36829,3671.5
"532",27,66,389.1,30.42,0.36832,3185.59
"533",27,67,353.5,30.12,0.36835,2485.77
"534",27,68,319.3,29.83,0.36843,1777.73
"535",27,69,291.2,29.72,0.36853,1610.04
"536",27,70,221.8,29.73,0.36864,1196.83
"537",27,71,170.4,29.4,0.36874,793.07
"538",27,72,131.8,29.27,0.3688,684.61
"539",27,73,65,28.59,0.3689,409.66
"540",27,74,29.8,28.12,0.369,218.94
"541",27,75,23.1,27.82,0.36906,164.58
"542",27,76,15.9,27.5,0.36916,122.16
"543",27,77,6.5,27.2,0.36923,53.74
"544",27,78,0.3,27.12,0.36933,8.02
"545",28,1,0.2,22.57,0.37146,0
"546",28,2,4.4,22.57,0.37142,21.26
"547",28,3,7.9,22.69,0.37142,63.37
"548",28,4,20.4,22.46,0.37143,157.62
"549",28,5,53.7,22.71,0.37144,458.65
"550",28,6,81.9,23.12,0.37147,712.87
"551",28,7,102.1,23.18,0.37148,907.65
"552",28,8,135,23.9,0.37146,1209.78
"553",28,9,113.9,24.11,0.37146,997.37
"554",28,10,179.2,24.66,0.37146,1604.44
"555",28,11,232.2,25.84,0.37147,2090.09
"556",28,12,209.9,25.06,0.37146,1911.19
"557",28,13,344.2,25.79,0.37146,3213.96
"558",28,14,331.5,26.08,0.37147,3031.64
"559",28,15,453.1,26.29,0.37146,4198.78
"560",28,16,581.1,26.91,0.37149,5266.2
"561",28,17,370.1,26.66,0.37149,3339.81
"562",28,18,450.2,27,0.37148,3972.33
"563",28,19,376.7,27.18,0.37148,3615.14
"564",28,20,536.8,28.31,0.37147,4865.87
"565",28,21,897.4,30.43,0.37147,7868.09
"566",28,22,918,31.55,0.37148,7773.82
