dia_mes_ano,hora_minuto,irr_inv,massaPM1,numPM1,massaPM2,numPM2,tamanho_medio,temp,vento_vel,vento_dir,P_DC,x_gauss,P_AC,I_AC,V_AC,I_DC,V_DC,massaPM4,numPM4,massaPM10,numPM10,rainfall,irr_est,Vd1,Pd,Nloss,Vd2,m,SR
20200205,000900,0,1.44,11.86,0.05,0.03,0.46,22.37,5.76,105,0,0.111169608935875,0,0.08,216,0,39.8,0,0,0,0,0,0,0.0262036300958946,6.017e-5,9.0255e-7,0.0262100425353533,0.605749900259615,-3.29372783735726
20200205,001900,0,1.41,11.63,0.05,0.03,0.47,22.32,7.18,103.5,0,0.11117195750817,0,0.08,216,0,39.76,0,0,0,0,0,0,0.0262033266420085,6.016e-5,9.024e-7,0.0262097390814673,0.605765003663188,-3.29381780184351
20200205,002900,0,5.23,43.13,0.17,0.12,0.47,22.17,8.38,76.5,0,0.111185169188239,0,0.08,216,0,40.13,0,0,0,0,0,0,0.0262034530825062,6.017e-5,9.0255e-7,0.0262098655219649,0.605849967559319,-3.29432388801165
20200205,003900,0,18.68,154.08,0.66,0.46,0.53,22.06,10.24,63,0,0.11123370932235,0,0.08,216,0,40.73,0.03,0.01,0,0,0,0,0.0262042486919871,6.019e-5,9.0285e-7,0.0262106611314458,0.606162143245967,-3.29618325197329
20200205,004900,0,8.56,70.66,0.29,0.2,0.5,22.02,8.38,99,0,0.111255067177105,0,0.08,216,0,40.29,0,0,0,0,0,0,0.0262043753635218,6.02e-5,9.03e-7,0.0262107878029805,0.606299509585603,-3.2970013732542
20200205,005900,0,5.49,45.29,0.2,0.15,0.54,21.96,6.38,137,0,0.111266402037334,0,0.08,216,0,40.5,0.02,0,0,0,0,0,0.0262037852510732,6.02e-5,9.03e-7,0.0262101976905319,0.606372413419261,-3.29743555808914
20200205,010900,0,5.65,46.3,0.4,0.35,0.59,21.98,7.18,121.5,0,0.111279590388864,0,0,0,0,0,0.16,0.03,0.03,0,0,0,0.0262034821418763,6.02e-5,9.03e-7,0.026209894581335,0.606457240268648,-3.2979407400227
20200205,011900,0,2.14,17.68,0.08,0.06,0.53,22.05,6.12,137,0,0.11128238056944,0,0,0,0,0,0.01,0,0,0,0,0,0.0262027971133242,6.02e-5,9.03e-7,0.0262092095527829,0.606475186809538,-3.29804761814991
20200205,012900,0,1.24,10.23,0.04,0.03,0.49,22.14,9.98,58.5,0,0.111287927553049,0,0,0,0,0,0,0,0,0,0,0,0.0262034974197456,6.019e-5,9.0285e-7,0.0262099098592043,0.60651086544663,-3.29826009567725
20200205,013900,0,1.33,10.95,0.04,0.03,0.45,22.24,8.64,36,0,0.111291966310934,0,0,0,0,0,0,0,0,0,0,0,0.0262037200600315,6.019e-5,9.0285e-7,0.0262101324994902,0.606536843258263,-3.29841480036615
20200205,014900,0,0.96,7.89,0.03,0.02,0.44,22.27,10.64,72,0,0.111297681467581,0,0,0,0,0,0,0,0,0,0,0,0.0262046587299191,6.019e-5,9.0285e-7,0.0262110711693778,0.606573604173266,-3.29863371930024
20200205,015900,0,0.8,6.59,0.03,0.02,0.46,22.27,7.98,108,0,0.111299567694146,0,0,0,0,0,0,0,0,0,0,0,0.0262046421122671,6.018e-5,9.027e-7,0.0262110545517259,0.606585736796298,-3.29870597110106
20200205,020900,0,0.75,6.2,0.02,0.02,0.47,22.34,10.91,67.5,0,0.111305118218101,0,0,0,0,0,0,0,0,0,0,0,0.0262056761077466,6.018e-5,9.027e-7,0.0262120885472053,0.606621439198913,-3.29891858342812
20200205,021900,0,0.78,6.44,0.03,0.02,0.46,22.34,9.31,74,0,0.111308679281789,0,0,0,0,0,0,0,0,0,0,0,0.0262061367863501,6.017e-5,9.0255e-7,0.0262125492258088,0.60664434504859,-3.29905498951799
20200205,022900,0,0.83,6.82,0.03,0.02,0.45,22.29,3.33,117,0,0.111304626616447,0,0,0,0,0,0,0,0,0,0,0,0.026204449213217,6.017e-5,9.0255e-7,0.0262108616526758,0.606618277077243,-3.29889975268102
20200205,023900,0,0.76,6.27,0.02,0.02,0.46,22.26,5.05,128,0,0.111302642351201,0,0,0,0,0,0,0,0,0,0,0,0.026203382511381,6.016e-5,9.024e-7,0.0262097949508398,0.606605513744372,-3.29882374559888
20200205,024900,0,0.76,6.23,0.03,0.02,0.45,22.21,5.45,107.5,0,0.111301161898205,0,0,0,0,0,0,0,0,0,0,0,0.0262024591513982,6.015e-5,9.0225e-7,0.026208871590857,0.606595991095412,-3.29876703697284
20200205,025900,0,0.79,6.53,0.03,0.02,0.44,22.33,5.59,101,0,0.111299945239715,0,0,0,0,0,0,0,0,0,0,0,0.0262015842017414,6.014e-5,9.021e-7,0.0262079966412001,0.60658816525667,-3.29872043295888
20200205,030900,0,0.69,5.7,0.02,0.02,0.44,22.51,3.46,143.5,0,0.111295734791044,0,0,0,0,0,0,0,0,0,0,0,0.0261999462103044,6.013e-5,9.0195e-7,0.0262063586497631,0.606561082761609,-3.29855915193489
20200205,031900,0,0.74,6.14,0.02,0.02,0.44,22.31,1.33,63,0,0.111288906558187,0,0,0,0,0,0,0,0,0,0,0,0.0261975440755901,6.012e-5,9.018e-7,0.0262039565150489,0.606517162518347,-3.29829759649833
20200205,032900,0,0.86,7.13,0.03,0.02,0.44,22,0,45,0,0.111280652067217,0,0,0,0,0,0,0,0,0,0,0,0.0261946650267383,6.011e-5,9.0165e-7,0.026201077466197,0.60646406901209,-3.29798140771887
20200205,033900,0,0.84,6.9,0.03,0.02,0.44,21.66,0,45,0,0.111272334989442,0,0,0,0,0,0,0,0,0,0,0,0.0261917864566048,6.01e-5,9.015e-7,0.0261981988960635,0.606410573660646,-3.29766282096049
20200205,034900,0,0.78,6.43,0.03,0.02,0.46,21.45,0,45,0,0.111263879271337,0,0,0,0,0,0,0,0,0,0,0,0.0261889088710412,6.009e-5,9.0135e-7,0.0261953213104999,0.606356187314881,-3.29733892296158
20200205,035900,0,0.78,6.46,0.03,0.02,0.45,21.62,0,45,0,0.111255441066624,0,0,0,0,0,0,0,0,0,0,0,0.0261860330209269,6.008e-5,9.012e-7,0.0261924454603856,0.606301914356085,-3.2970156952091
20200205,040900,0,0.82,6.8,0.03,0.02,0.45,21.61,0,45,0,0.111247101642553,0,0,0,0,0,0,0,0,0,0,0,0.0261831572260488,6.007e-5,9.0105e-7,0.0261895696655075,0.606248277464822,-3.29669625068001
20200205,041900,0,0.91,7.53,0.03,0.02,0.45,21.83,2.66,148.5,0,0.111242413281501,0,0,0,0,0,0,0,0,0,0,0,0.0261812363195959,6.006e-5,9.009e-7,0.0261876487590546,0.606218123528981,-3.29651666112486
20200205,042900,0,0.95,7.82,0.03,0.02,0.46,21.83,0,135,0,0.111234371706612,0,0,0,0,0,0,0,0,0,0,0,0.0261783616125363,6.004e-5,9.006e-7,0.026184774051995,0.606166403401172,-3.29620862492925
20200205,043900,0,1.07,8.79,0.04,0.02,0.48,21.91,0,135,0,0.111226629801736,0,0,0,0,0,0,0,0,0,0,0,0.0261754877409125,6.003e-5,9.0045e-7,0.0261819001803712,0.606116611265237,-3.2959120672096
20200205,044900,0,0.95,7.8,0.03,0.02,0.49,21.94,0,135,0,0.111218589214604,0,0,0,0,0,0,0,0,0,0,0,0.0261726143110384,6.002e-5,9.003e-7,0.0261790267504972,0.606064898812691,-3.29560406776905
20200205,045900,0,1.02,8.45,0.03,0.02,0.47,21.93,0,135,0,0.111210745347818,0,0,0,0,0,0,0,0,0,0,0,0.0261697413104376,6.001e-5,9.0015e-7,0.0261761537498963,0.60601445220201,-3.29530360328679
20200205,050900,0,0.99,8.16,0.03,0.02,0.47,21.96,0,135,0,0.111202813815391,0,0,0,0,0,0,0,0,0,0,0,0.0261668690349444,6e-5,9e-7,0.0261732814744031,0.605963442435397,-3.29499978018139
20200205,051900,0,1.05,8.7,0.03,0.02,0.48,21.93,0.27,135,0,0.111195386550234,0,0,0,0,0,0,0,0,0,0,0,0.0261640924591699,5.999e-5,8.9985e-7,0.0261705048986286,0.605915676338421,-3.2947152729138
20200205,052900,6.25,1.16,9.58,0.04,0.03,0.47,22.13,3.46,144,42.15,0.111192342033354,14.5,0.11,217.48,0.09,455.02,0,0,0,0,0,0,0.0261624607103981,5.998e-5,8.997e-7,0.0261688731498568,0.605896096661187,-3.29459865015036
20200205,053900,12.4,0.95,7.81,0.03,0.02,0.45,22.24,3.99,144,92.73,0.111189462433746,63.5,0.31,217.98,0.19,491.33,0,0,0,0,0,0.44,0.0261610196212093,5.997e-5,8.9955e-7,0.0261674320606681,0.605877577676924,-3.29448834460822
20200205,054900,23.1,1.04,8.56,0.04,0.02,0.46,22.36,2.39,130.5,185.87,0.111184742324448,159.6,0.74,218.85,0.36,509.68,0,0,0,0,0,5.28,0.0261590071605408,5.996e-5,8.994e-7,0.0261654195999995,0.605847222383352,-3.29430753660501
20200205,055900,37.9,1.1,9.09,0.04,0.03,0.46,22.44,0,135,324.63,0.111177098383071,298.4,1.38,217.96,0.61,528.18,0,0,0,0,0,19.05,0.0261561375865148,5.995e-5,8.9925e-7,0.0261625500259735,0.605798064250606,-3.29401472819959
20200205,060900,58.6,1.04,8.58,0.03,0.02,0.46,22.7,1.33,135,517.53,0.11117101963601,491.1,2.27,216.96,0.96,538.44,0,0,0,0,0,43.85,0.0261537454501845,5.994e-5,8.991e-7,0.0261601578896432,0.605758972306195,-3.29378187568785
20200205,061900,77.5,1.03,8.47,0.03,0.02,0.45,23.42,2.66,148.5,691.96,0.111166629083346,665,3.07,217.3,1.27,543.49,0,0,0,0,0,64.29,0.0261518314583161,5.993e-5,8.9895e-7,0.0261582438977749,0.605730737246821,-3.2936136909624
20200205,062900,100.5,1.17,9.67,0.04,0.03,0.44,23.96,2.39,135,901.5,0.111162248140081,872.2,4,218.55,1.64,548.71,0,0,0,0,0,87.9,0.0261498220527006,5.992e-5,8.988e-7,0.0261562344921594,0.605702564184519,-3.2934458741714
20200205,063900,119,1.27,10.46,0.04,0.03,0.46,24.33,2.66,206,1080.87,0.111158440232788,1050.3,4.82,218.03,1.97,549.47,0,0,0,0,0,114.29,0.0261479077598514,5.991e-5,8.9865e-7,0.0261543201993101,0.605678076376578,-3.29330000801305
20200205,064900,145.7,1.12,9.27,0.04,0.03,0.48,25.44,4.12,85,1324.89,0.11115618103269,1289.1,5.94,217.27,2.4,551.92,0,0,0,0,0,135.12,0.026146519856733,5.991e-5,8.9865e-7,0.0261529322961917,0.605663548032853,-3.29321346676185
20200205,065900,185.4,1.19,9.83,0.04,0.03,0.46,26.2,4.92,121,1690.2,0.111155114791595,1659.5,7.61,218.1,3.06,552.19,0,0,0,0,0,173.81,0.0261454168251233,5.99e-5,8.985e-7,0.026151829264582,0.605656691324869,-3.29317262315859
20200205,070900,251.8,1.36,11.25,0.04,0.03,0.46,27.1,5.05,99,2342.48,0.111154631989373,2302.4,10.51,218.86,4.22,555.3,0,0,0,0,0,236.7,0.0261443619975773,5.989e-5,8.9835e-7,0.026150774437036,0.605653586558304,-3.29315412885562
20200205,071900,382.6,0.95,7.85,0.03,0.02,0.46,28.47,7.85,85.5,3634.53,0.111156760256861,3507.7,16.39,218.55,6.54,554.69,0,0,0,0,0,384.92,0.0261443083645795,5.989e-5,8.9835e-7,0.0261507208040383,0.605667272871742,-3.29323565461225
20200205,072900,355.1,0.79,6.55,0.03,0.02,0.47,30.39,8.78,114.5,3324.49,0.111159705430529,3268.1,15.02,217.67,6.07,546.62,0,0,0,0,0,474.6,0.0261445895231047,5.988e-5,8.982e-7,0.0261510019625634,0.605686212566098,-3.29334847284474
20200205,073900,272.7,0.84,6.92,0.03,0.02,0.46,28.95,10.64,58.5,2481.45,0.111165119373661,2432.5,11.28,216.39,4.56,543.32,0,0,0,0,0,355.16,0.0261455266808427,5.988e-5,8.982e-7,0.0261519391203015,0.605721028551358,-3.29355585991131
20200205,074900,286.7,0.79,6.48,0.03,0.02,0.46,27.74,7.85,119,2641.08,0.111166813878262,2598.5,12.04,216.13,4.81,548.07,0,0,0,0,0,286.31,0.0261454651513286,5.988e-5,8.982e-7,0.0261518775907873,0.605731925634258,-3.2936207697288
20200205,075900,255.9,0.9,7.42,0.03,0.02,0.46,27.83,6.52,45,2318.04,0.111167086964463,2281.5,10.55,216.65,4.24,546.03,0,0,0,0,0,251.59,0.0261449317707347,5.987e-5,8.9805e-7,0.0261513442101934,0.605733681809905,-3.29363123058654
