dia_mes_ano,hora_minuto,irr_inv,massaPM1,numPM1,massaPM2,numPM2,tamanho_medio,temp,vento_vel,vento_dir,P_DC,x_gauss,P_AC,I_AC,V_AC,I_DC,V_DC,massaPM4,numPM4,massaPM10,numPM10,rainfall,irr_est,Vd1,Pd,Nloss,Vd2,m,SR
20191127,000900,0,1.87,15.46,0.06,0.04,0.44,25.19,15.52,15,0,0.0915577412349356,0,0.1,214.2,0,38.49,0,0,0,0,1,0,0.0266332068098852,4.877e-5,7.3155e-7,0.0266396192493439,0.481738613345716,-2.54093112673283
20191127,001900,0,1.77,14.57,0.06,0.04,0.44,25.25,15.16,49.5,0,0.0915735570087631,0,0.1,214.2,0,38.54,0,0,0,0,1.25,0,0.0266370804759187,4.877e-5,7.3155e-7,0.0266434929153774,0.481836828021499,-2.54153937908326
20191127,002900,0,1.66,13.67,0.05,0.04,0.44,25.24,17.96,31.5,0,0.0915935847387546,0,0.1,214.2,0,38.44,0,0,0,0,2.75,0,0.0266424957997921,4.877e-5,7.3155e-7,0.0266489082392508,0.481961202990896,-2.54230961479785
20191127,003900,0,1.73,14.31,0.06,0.04,0.44,25.14,15.83,4.5,0,0.0916103827209507,0,0.1,214.2,0,39.56,0,0,0,0,3.75,0,0.0266467334602654,4.878e-5,7.317e-7,0.0266531458997241,0.482065524559857,-2.54295563719705
20191127,004900,0,1.62,13.39,0.05,0.04,0.45,25.1,16.23,0,0,0.0916275362042898,0,0.1,214.2,0,39.42,0,0,0,0,5.25,0.31,0.0266511902643519,4.878e-5,7.317e-7,0.0266576027038106,0.48217205747764,-2.54361532952587
20191127,005900,0,1.64,13.54,0.05,0.04,0.44,24.94,12.63,47,0,0.0916389470874671,0,0.1,214.2,0,38.85,0,0,0,0,5.75,0,0.0266536622094614,4.878e-5,7.317e-7,0.0266600746489201,0.482242927563041,-2.54405417056164
20191127,010900,0,1.64,13.52,0.05,0.04,0.44,24.88,13.03,27,0,0.0916510010682981,0,0,0,0,0,0,0,0,0,6,0.31,0.0266563539243676,4.878e-5,7.317e-7,0.0266627663638263,0.482317793491346,-2.54451774292289
20191127,011900,0,1.72,14.19,0.06,0.04,0.44,24.85,10.51,31.5,0,0.0916591991670913,0,0,0,0,0,0,0,0,0,6.75,0,0.026657649838222,4.878e-5,7.317e-7,0.0266640622776807,0.48236871198095,-2.5448330250703
20191127,012900,0,1.66,13.72,0.05,0.04,0.44,24.84,11.84,27,0,0.0916693828790209,0,0,0,0,0,0,0,0,0,7.5,0,0.026659679454176,4.877e-5,7.3155e-7,0.0266660918936347,0.4824319642805,-2.54522466918648
20191127,013900,0,1.59,13.1,0.05,0.04,0.44,24.77,8.25,36,0,0.0916736056519426,0,0,0,0,0,0,0,0,0,8.25,0,0.0266597265610028,4.877e-5,7.3155e-7,0.0266661390004615,0.482458192818996,-2.54538706792636
