dia_mes_ano,hora_minuto,irr_inv,massaPM1,numPM1,massaPM2,numPM2,tamanho_medio,temp,vento_vel,vento_dir,P_DC,I_DC,V_DC,m
20200321,000900,0,3.92,32.33,0.13,0.09,0.41,21.95,0,170,0,0,0,0.865004715011711
20200321,001900,0,3.91,32.26,0.13,0.09,0.42,21.51,0,175.5,0,0,0,0.865004302328888
20200321,002900,0,4.05,33.43,0.13,0.09,0.43,21.71,0,175.5,0,0,0,0.865006362172073
20200321,003900,0,4.3,35.45,0.14,0.1,0.42,21.99,0.13,175.5,0,0,0,0.865013604427013
20200321,004900,0,4.49,37.06,0.15,0.1,0.44,22.08,0,175.5,0,0,0,0.865023148905714
20200321,005900,0,4.94,40.78,0.16,0.11,0.44,22.36,2.79,148.5,0,0,0,0.865061872448834
20200321,010900,0,5.45,44.98,0.18,0.12,0.45,22.48,1.86,171,0,0,0,0.865102116636632
20200321,011900,0,5.62,46.4,0.19,0.13,0.46,22.2,4.79,216,0,0,0,0.865167807481729
20200321,012900,0,5.71,47.08,0.19,0.13,0.43,22.01,5.72,211.5,0,0,0,0.865242084065975
20200321,013900,0,5.77,47.59,0.19,0.13,0.44,21.81,3.99,216,0,0,0,0.86530405951914
20200321,014900,0,5.54,45.69,0.18,0.13,0.43,21.77,0,202.5,0,0,0,0.865331349724263
20200321,015900,0,5.82,47.99,0.19,0.13,0.45,21.88,3.72,180,0,0,0,0.865392164065853
20200321,020900,0,6.16,50.79,0.21,0.14,0.44,21.91,4.79,180,0,0,0,0.865466940348302
20200321,021900,0,6.08,50.13,0.2,0.14,0.43,21.85,2.13,193.5,0,0,0,0.865519770669268
20200321,022900,0,6.15,50.74,0.21,0.14,0.43,21.82,2.39,225,0,0,0,0.86557593581655
20200321,023900,0,6.26,51.7,0.21,0.14,0.45,21.85,3.86,216,0,0,0,0.865645347412215
20200321,024900,0,5.35,44.15,0.18,0.12,0.45,21.87,0.27,175.5,0,0,0,0.865671504873305
20200321,025900,0,5.18,42.72,0.17,0.12,0.43,21.9,0.66,180,0,0,45.1,0.865697757495097
20200321,030900,0,4.86,40.08,0.16,0.11,0.45,21.84,3.59,184.5,0,0,44.91,0.865741192301087
20200321,031900,0,5.11,42.17,0.17,0.11,0.46,21.8,5.19,184.5,0,0,43.78,0.865801238521116
20200321,032900,0,4.93,40.7,0.16,0.11,0.44,21.68,8.64,189,0,0,42.95,0.865884946962871
20200321,033900,0,4.52,37.29,0.15,0.1,0.44,21.53,9.84,157.5,0,0,42.42,0.865970826752758
20200321,034900,0,4.3,35.48,0.14,0.1,0.43,21.31,6.65,180,0,0,43.12,0.866028350182419
20200321,035900,0,4.26,35.12,0.14,0.1,0.43,21.03,5.72,166.5,0,0,43.69,0.866077960371884
20200321,040900,0,3.94,32.54,0.13,0.09,0.43,20.98,3.99,166.5,0,0,43.45,0.866108895709142
20200321,041900,0,3.87,31.95,0.13,0.09,0.44,20.87,3.33,180,0,0,43.59,0.866133477151341
20200321,042900,0,3.86,31.85,0.13,0.09,0.45,20.7,3.33,171,0,0,43.73,0.866157823638318
20200321,043900,0,3.96,32.63,0.13,0.09,0.42,20.51,3.59,171,0,0,43.81,0.866185866104545
20200321,044900,0,3.96,32.65,0.13,0.09,0.45,20.51,3.86,157.5,0,0,44.54,0.866216008384645
20200321,045900,0,3.77,31.13,0.13,0.09,0.44,20.51,4.26,157.5,0,0,44.7,0.866246086374823
20200321,050900,0,4.05,33.39,0.14,0.09,0.44,20.31,2.93,175.5,0,0,44.74,0.866270559808544
20200321,051900,0,4.26,35.17,0.14,0.1,0.44,20.06,0.93,175.5,0,0,49.81,0.866283303206425
20200321,052900,0,4.16,34.34,0.14,0.09,0.44,19.88,0,166.5,0,0,166.43,0.866287154301661
20200321,053900,0.8,3.91,32.3,0.13,0.09,0.44,20.05,0.53,180,0,0,500.75,0.866290909142522
20200321,054900,6.2,3.97,32.72,0.13,0.09,0.45,20.04,0.27,166.5,40.71,0.09,495.59,0.866293485704531
20200321,055900,13.2,4.14,34.12,0.14,0.09,0.42,20.11,2.13,157.5,101.57,0.21,489.28,0.866313348012963
20200321,060900,26.9,3.68,30.41,0.12,0.08,0.43,20.5,2.66,162,214.14,0.39,550.04,0.866329641743461
20200321,061900,50.8,3.52,29.01,0.12,0.08,0.44,22.04,2.93,162,375.81,0.65,578.99,0.866345231954393
20200321,062900,81.7,2.92,24.13,0.1,0.07,0.43,23.02,4.39,153,609.11,1.15,537.68,0.86636198520015
20200321,063900,109,2.63,21.74,0.09,0.06,0.45,23.91,5.32,144,878.92,1.65,532.45,0.866381015626784
20200321,064900,138.9,2.47,20.39,0.08,0.06,0.43,23.5,12.77,139.5,1174.99,2.12,554.69,0.866454621924934
20200321,065900,189.7,2.28,18.82,0.08,0.05,0.43,23.49,14.9,130.5,1675.83,2.94,569.82,0.866541470773755
20200321,070900,247,2.21,18.28,0.08,0.05,0.43,23.92,12.77,121.5,2228.29,3.88,574.89,0.86661081187067
20200321,071900,295.3,2.28,18.76,0.08,0.05,0.47,23.99,19.42,112.5,2709.75,4.71,575.51,0.866732419654338
20200321,072900,342.5,2.08,17.19,0.07,0.05,0.45,24.62,15.96,103.5,3153.39,5.54,569.75,0.866824128405124
20200321,073900,390.7,1.93,15.94,0.07,0.04,0.43,25.45,14.36,112.5,3551.56,6.42,553.66,0.866901017071842
20200321,074900,438.1,1.9,15.71,0.06,0.04,0.43,25.36,19.42,85.5,4056.54,7.21,562.43,0.867016295064963
20200321,075900,484,1.63,13.44,0.05,0.04,0.43,26.14,7.58,148.5,4457.92,8.01,556.49,0.867035595372628
20200321,080900,502.7,1.76,14.49,0.06,0.04,0.44,26.49,7.85,139.5,4590.95,8.31,552.15,0.867059135812836
20200321,081900,489.5,2.08,17.12,0.07,0.05,0.45,26.6,8.78,148.5,4451,8.09,549.54,0.86709523770547
20200321,082900,603.6,1.65,13.59,0.05,0.04,0.45,26.53,13.3,81,5429.07,9.93,546.71,0.867158899618669
20200321,083900,642.5,1.65,13.62,0.06,0.04,0.43,26.23,15.83,94.5,5747.47,10.59,542.87,0.867242163262855
20200321,084900,680.5,1.5,12.37,0.05,0.03,0.44,26.59,10.37,117,6009.55,11.22,535.75,0.86728081527885
20200321,085900,717,1.49,12.31,0.05,0.03,0.44,26.97,8.78,162,6281.1,11.77,533.48,0.867307059255706
20200321,090900,752.1,1.52,12.56,0.05,0.03,0.44,27.31,14.1,103.5,6558.25,12.35,531.28,0.867374822452222
20200321,091900,785.6,1.41,11.65,0.05,0.03,0.43,27.26,10.51,121.5,6738.06,12.96,520.23,0.867412999421958
20200321,092900,813.7,1.74,14.38,0.06,0.04,0.43,27.98,7.05,130.5,6972.95,13.33,523.15,0.867430180132477
20200321,093900,846.7,1.91,15.75,0.06,0.04,0.44,28.06,10.37,139.5,7219.04,13.91,518.84,0.867475783520871
20200321,094900,872.8,1.75,14.48,0.06,0.04,0.44,28.25,9.04,126,7364.35,14.21,518.23,0.867508521581047
20200321,095900,901.5,1.89,15.6,0.06,0.04,0.43,28.78,7.58,130.5,7520.73,14.65,513.33,0.86753227676973
20200321,100900,925.9,1.72,14.2,0.06,0.04,0.42,29.24,7.18,112.5,7649.12,15.11,506.28,0.867550086752776
20200321,101900,949.4,1.74,14.32,0.06,0.04,0.41,29.07,4.52,180,7773.49,15.42,504.06,0.867547571182592
20200321,102900,968.2,1.75,14.45,0.06,0.04,0.44,29.1,8.78,144,7891.34,15.75,501.02,0.867578148673186
20200321,103900,994.4,1.83,15.04,0.06,0.04,0.42,29.36,6.78,184.5,7965.96,15.84,503.15,0.867594681085813
20200321,104900,838.4,1.76,14.53,0.06,0.04,0.43,30.23,10.91,130.5,6358.08,11.98,524.16,0.867641893218025
20200321,105900,964.2,1.61,13.24,0.05,0.04,0.43,30.59,9.98,112.5,7025.9,12.82,542.81,0.867679287957856
20200321,110900,1021.9,1.58,13.03,0.05,0.04,0.43,31.04,11.57,130.5,7638.77,14.35,530.69,0.867728546430361
20200321,111900,366.6,1.88,15.47,0.06,0.04,0.42,30.36,7.05,180,3093.89,6.01,515.33,0.867747880516796
20200321,112900,246.1,2.08,17.18,0.07,0.05,0.4,29.58,2.13,175.5,2126.34,4.06,522.66,0.867732766552292
20200321,113900,356.9,2.02,16.67,0.07,0.04,0.41,29.62,3.46,216,3312.58,6.04,544.82,0.867726933099378
20200321,114900,399,2.13,17.61,0.07,0.05,0.42,31.03,2.93,117,3506.46,6.5,538.65,0.867719050096652
20200321,115900,449.7,1.96,16.14,0.06,0.04,0.44,30.53,8.25,54,4013.4,7.45,538.19,0.867748996088786
20200321,120900,587.4,2.06,16.97,0.07,0.05,0.43,30.45,10.17,51.75,5069.7,9.42,538.39,0.867795544711993
20200321,121900,452.1,2.21,18.24,0.07,0.05,0.44,30.07,7.45,148.5,3515.77,6.5,534.39,0.867823677842256
20200321,122900,706.5,2.14,17.69,0.07,0.05,0.44,31.02,7.98,139.5,5484.62,9.78,549.16,0.867854862007044
20200321,123900,1157.9,2.15,17.76,0.07,0.05,0.43,31.08,9.18,161.5,8418.98,15.18,555.07,0.867895382887815
20200321,124900,431.8,2.07,17.1,0.07,0.05,0.43,31.38,4.79,94.5,3276.63,6.31,509.06,0.867900719698933
20200321,125900,532.4,2.1,17.33,0.07,0.05,0.42,30.26,3.46,240.5,4338.13,7.88,539.18,0.867896144623131
20200321,130900,259.1,2,16.5,0.07,0.05,0.43,30.84,6.92,126,2143.08,4.08,524.45,0.86791668633156
20200321,131900,372.8,2.18,18.02,0.07,0.05,0.42,30.06,3.86,162,2982.25,5.22,549.03,0.867916680209635
20200321,132900,526.6,2.18,17.97,0.07,0.05,0.42,31.04,3.33,184.5,4330.03,7.77,546.58,0.867912614762477
20200321,133900,815.4,2.17,17.88,0.07,0.05,0.42,32.5,5.45,162,6449.7,11.94,533.07,0.867924819095387
20200321,134900,531.6,2.27,18.7,0.07,0.05,0.42,30.89,7.18,229.5,3705.4,7.22,509.78,0.867951771191388
20200321,135900,724,2.26,18.64,0.07,0.05,0.43,30.81,4.66,260.5,6178.44,11.81,522.63,0.867959225853682
20200321,140900,902.9,2.27,18.72,0.07,0.05,0.44,32.29,6.25,209,7311.74,14.38,508.4,0.867979295022504
20200321,141900,866,2.38,19.64,0.08,0.05,0.42,33.26,11.04,211.5,7029.67,13.79,509.91,0.868038085912115
20200321,142900,836.5,2.32,19.16,0.08,0.05,0.42,34.29,7.32,225,6737.96,13.2,510.27,0.868067189555109
20200321,143900,622.7,2.4,19.78,0.08,0.06,0.42,32.59,9.84,231.5,5083.88,9.8,515.41,0.868116817527545
20200321,144900,189.2,2.45,20.24,0.08,0.06,0.42,31.96,9.31,220.5,1658.78,3.13,526.92,0.868163448462944
20200321,145900,368.3,2.67,22.03,0.09,0.06,0.42,31.82,11.04,202.5,3187.11,5.82,544.03,0.868227120449962
20200321,150900,514.9,2.76,22.81,0.09,0.06,0.42,32.25,8.78,198,4296.39,7.86,541.48,0.86827496550837
20200321,151900,429.9,2.47,20.36,0.08,0.06,0.41,31.53,8.38,202.5,3640.68,6.77,537.72,0.868314631635961
20200321,152900,581,2.4,19.79,0.08,0.06,0.42,34.16,8.11,189,4788.51,9.04,529.58,0.868351354838604
20200321,153900,537.4,2.33,19.19,0.08,0.05,0.4,34.26,8.91,216,4388.28,8.29,529.46,0.868392779213517
20200321,154900,474.4,2.2,18.2,0.07,0.05,0.4,33.85,9.84,202.5,3766.24,7.08,532.86,0.868439295319643
20200321,155900,380,2.22,18.29,0.07,0.05,0.42,34.41,5.72,184.5,3052.36,5.83,521.03,0.868454279690849
20200321,160900,284.6,2.12,17.49,0.07,0.05,0.41,32.98,5.05,180,2279.99,4.38,517.93,0.868462379038446
20200321,161900,297.8,1.99,16.42,0.07,0.05,0.4,32.3,8.38,198,2382.51,4.57,519.49,0.868493940330527
20200321,162900,101.1,1.92,15.8,0.06,0.04,0.42,30.76,8.51,207,817.73,1.6,512.92,0.868525224905198
20200321,163900,54.8,1.8,14.84,0.06,0.04,0.43,29.33,6.92,207,471.8,0.91,518.89,0.868542187818793
20200321,164900,38.3,1.77,14.65,0.06,0.04,0.44,28.76,8.64,216,324.55,0.63,514.54,0.868572120474407
20200321,165900,65.1,1.83,15.08,0.06,0.04,0.45,29.13,4.26,202.5,342.23,0.64,539.09,0.868569252866149
20200321,170900,59.3,2.22,18.32,0.07,0.05,0.46,28.97,4.79,211.5,438.47,0.84,521.8,0.868577087853622
20200321,171900,27.1,2.31,19.01,0.08,0.05,0.47,28.53,5.72,202.5,221.8,0.43,513.41,0.868593535463847
20200321,172900,10.3,2.17,17.92,0.07,0.05,0.46,27.97,0,207,87.1,0.18,470.42,0.868563656152586
20200321,173900,0.9,2.25,18.59,0.07,0.05,0.45,27.47,5.85,186.5,20.38,0.05,422.19,0.868580238437989
20200321,174900,0.1,2.19,18.09,0.07,0.05,0.44,26.44,18.09,101,5.14,0.01,454.43,0.868689947748188
20200321,175900,0,2.23,18.41,0.07,0.05,0.44,26.07,10.51,90,0,0,416.01,0.868742014321098
