dia_mes_ano,hora_minuto,irr_inv,massaPM1,numPM1,massaPM2,numPM2,tamanho_medio,temp,vento_vel,vento_dir,P_DC,I_DC,V_DC,m
20200314,000900,0,3.82,31.55,0.13,0.09,0.48,25.53,15.52,85,0,0,39.21,0.822818776643283
20200314,001900,0,3.5,28.86,0.12,0.08,0.48,25.66,15.83,126,0,0,39.46,0.822933992482429
20200314,002900,0,3.55,29.28,0.12,0.08,0.5,25.71,18.09,81,0,0,39.91,0.823067734503894
20200314,003900,0,3.41,28.14,0.11,0.08,0.46,25.35,12.77,78.75,0,0,40.25,0.823157592959588
20200314,004900,0,3.42,28.2,0.11,0.08,0.47,25.29,15.03,103.5,0,0,40.35,0.823265275007553
20200314,005900,0,6.63,54.71,0.22,0.15,0.45,25.06,17.42,85.5,0,0,40.85,0.823446633494812
20200314,010900,0,53.35,440.1,1.81,1.25,0.51,24.78,14.1,108,0,0,41.62,0.8244026155423
20200314,011900,0,76.19,628.55,2.54,1.73,0.5,24.63,13.5,112.5,0,0,40.52,0.825744546359243
20200314,012900,0,71.79,592.27,2.43,1.67,0.52,24.37,10.11,121.5,0,0,40.34,0.826985370965315
20200314,013900,0,78.64,648.49,2.8,1.98,0.51,23.99,7.58,144,0,0,40.86,0.828326000480434
20200314,014900,0,55.25,455.82,1.86,1.27,0.52,23.54,5.85,139.5,0,0,41.8,0.82924986712996
20200314,015900,0,21.92,180.8,0.79,0.56,0.5,23.25,2.99,135,0,0,42.88,0.829581137642588
20200314,020900,0,5.47,45.15,0.18,0.12,0.47,22.97,6.25,108,0,0,42.22,0.829655339276051
20200314,021900,0,4.68,38.56,0.16,0.11,0.47,22.95,5.98,144,0,0,42.43,0.829713814819935
20200314,022900,0,4.09,33.74,0.14,0.09,0.47,22.72,4.52,148.5,0,0,42.85,0.829750756749669
20200314,023900,0,3.94,32.46,0.13,0.09,0.47,22.72,4.26,126,0,0,43.8,0.829782990291313
