dia_mes_ano,hora_minuto,irr_inv,massaPM1,numPM1,massaPM2,numPM2,tamanho_medio,temp,vento_vel,vento_dir,P_DC,I_DC,V_DC,m
20200406,000900,0,5.45,44.92,0.18,0.12,0.46,21.67,0,175,0,0,0,0.939490887107854
20200406,001900,0,5.65,46.64,0.19,0.13,0.46,21.34,0,180,0,0,0,0.939521735000957
20200406,002900,0,6.68,55.16,0.22,0.15,0.45,21.46,0,171,0,0,0,0.93957013550242
20200406,003900,0,6.32,52.17,0.21,0.14,0.46,21.32,0,180,0,0,0,0.939612349311072
20200406,004900,0,5.78,47.69,0.19,0.13,0.46,21.29,0,175.5,0,0,0,0.939645390053354
20200406,005900,0,5.49,45.33,0.18,0.12,0.47,21.11,0,180,0,0,0,0.93967352057583
20200406,010900,0,5.18,42.74,0.17,0.12,0.47,21,0,171,0,0,0,0.939696351094845
20200406,011900,0,5.16,42.61,0.17,0.12,0.46,20.7,0,175.5,0,0,0,0.939718899044343
20200406,012900,0,5.09,41.97,0.17,0.12,0.47,20.96,0.66,175.5,0,0,0,0.939745226235631
20200406,013900,0,5.04,41.54,0.17,0.11,0.47,20.82,0,175.5,0,0,0,0.939765614969846
20200406,014900,0,4.63,38.2,0.15,0.1,0.47,21.11,0.66,171,0,0,0,0.939784126849571
20200406,015900,0,4.39,36.24,0.15,0.1,0.47,21.42,4.26,126,0,0,0,0.939825595715724
20200406,020900,0,4.12,33.97,0.14,0.09,0.47,21.2,2.53,135,0,0,0,0.939849393274296
20200406,021900,0,4.07,33.56,0.14,0.09,0.46,20.97,0,175.5,0,0,0,0.939853341675948
20200406,022900,0,4.07,33.57,0.14,0.09,0.45,21.05,0,180,0,0,0,0.939857363598439
20200406,023900,0,4.1,33.85,0.14,0.09,0.46,20.56,0,180,0,0,0,0.939861910285906
20200406,024900,0,4.14,34.16,0.14,0.09,0.45,20.39,0,175.5,0,0,0,0.939867089584799
20200406,025900,0,4.13,34.08,0.14,0.09,0.45,20.3,0,175.5,0,0,0,0.939872094631475
20200406,030900,0,4.18,34.48,0.14,0.1,0.46,20.22,0,175.5,0,0,0,0.939877935323133
20200406,031900,0,3.86,31.82,0.13,0.09,0.46,20.39,0,171,0,0,0,0.939878302617284
20200406,032900,0,3.77,31.09,0.12,0.08,0.46,20.19,0,180,0,0,0,0.939877144736008
20200406,033900,0,3.84,31.71,0.13,0.09,0.46,20.09,0,180,0,0,0,0.939877306693523
20200406,034900,0,4.27,35.2,0.14,0.1,0.46,20.1,0,166.5,0,0,0,0.939884626871184
20200406,035900,0,5.25,43.28,0.17,0.12,0.47,20.06,0,171,0,0,0,0.939908582299365
