dia_mes_ano,hora_minuto,irr_inv,massaPM1,numPM1,massaPM2,numPM2,tamanho_medio,temp,vento_vel,vento_dir,P_DC,I_DC,V_DC,m
20200227,000900,0,8.01,66.07,0.27,0.18,0.48,17.24,0,160,0,0,48.43,0.679500713051216
20200227,001900,0,5.85,48.26,0.2,0.13,0.47,17.26,0,162,0,0,47.8,0.679530458493087
20200227,002900,0.1,5.2,42.85,0.17,0.12,0.46,17.24,0,157.5,0,0,48.51,0.679549529114178
20200227,003900,0.1,4.82,39.81,0.16,0.11,0.47,17.13,0,175.5,0,0,48.89,0.679562524091179
20200227,004900,0.2,4.57,37.73,0.15,0.1,0.47,16.99,0,180,0,0,48.28,0.679571465190453
20200227,005900,0.11,4.58,37.82,0.15,0.1,0.46,16.99,0,180,0,0,48.17,0.679580603289138
20200227,010900,0,5.54,44.55,0.93,0.92,0.53,17.08,0,175.5,0,0,0,0.679616893505355
20200227,011900,0,4.67,38.54,0.16,0.1,0.47,16.97,0,153,0,0,0,0.679627385652577
20200227,012900,0,4.93,40.69,0.16,0.11,0.46,16.97,0,184.5,0,0,0,0.679642133821552
20200227,013900,0,7.34,58.72,1.47,1.48,0.53,17.08,0,171,0,0,0,0.679715451197675
20200227,014900,0,5.82,48.05,0.2,0.13,0.48,16.96,0,180,0,0,0,0.679744754154913
20200227,015900,0,6.35,52.35,0.21,0.14,0.47,17.03,0,175.5,0,0,0,0.679782517429537
20200227,020900,0,6.14,50.6,0.2,0.14,0.47,16.89,0,171,0,0,0,0.679816826225264
20200227,021900,0,6.2,51.12,0.21,0.14,0.47,16.94,0,216,0,0,0,0.679852100565283
20200227,022900,0,5.9,48.7,0.2,0.13,0.48,16.81,0,166.5,0,0,0,0.679882618175217
20200227,023900,0,5.37,44.32,0.18,0.12,0.47,16.63,0,171,0,0,0,0.679904440681254
20200227,024900,0,5.46,45.06,0.18,0.12,0.47,16.49,0,175.5,0,0,0,0.679927770646536
20200227,025900,0,5.35,44.17,0.18,0.12,0.46,16.61,0,189,0,0,0,0.679949352387865
20200227,030900,0,4.64,38.25,0.15,0.11,0.46,16.44,0,171,0,0,0,0.679959267639714
20200227,031900,0,5.77,47.59,0.19,0.13,0.46,16.61,0,162,0,0,0,0.679987607159622
20200227,032900,0,6.59,54.38,0.22,0.15,0.49,16.65,0,162,0,0,0,0.680029250812366
