dia_mes_ano,hora_minuto,irr_inv,massaPM1,numPM1,massaPM2,numPM2,tamanho_medio,temp,vento_vel,vento_dir,P_DC,I_DC,V_DC,m
20200207,000900,0,1.76,14.48,0.06,0.04,0.48,22.61,0.44,225,0,0,41.22,0.609444630255685
20200207,001900,0,1.69,13.95,0.06,0.04,0.46,22.67,0,225,0,0,41.48,0.609405825697467
20200207,002900,0,1.66,13.72,0.06,0.04,0.46,22.86,0,229.5,0,0,41.65,0.60936661542012
20200207,003900,0,1.65,13.58,0.06,0.04,0.47,22.31,0.53,315.5,0,0,42.11,0.60933142145882
20200207,004900,0,2.15,17.79,0.07,0.05,0.47,22.2,0,211,0,0,42.3,0.609299844120017
20200207,005900,0,2.04,16.81,0.07,0.05,0.45,21.91,0,180,0,0,42.77,0.609266451199213
20200207,010900,0,2.11,17.43,0.07,0.05,0.45,21.99,0,180,0,0,0,0.609234266543489
20200207,011900,0,2.08,17.15,0.07,0.05,0.45,21.96,0,180,0,0,0,0.609201537687411
20200207,012900,0,2.07,17.09,0.07,0.05,0.45,21.78,0,180,0,0,0,0.609168697932284
20200207,013900,0,1.98,16.37,0.07,0.04,0.46,21.76,0,180,0,0,0,0.609134504782222
20200207,014900,0,2.04,16.84,0.07,0.05,0.45,21.67,0,180,0,0,0,0.609101232009879
20200207,015900,0,1.99,16.41,0.07,0.04,0.46,21.85,0,180,0,0,0,0.609067126468969
20200207,020900,0,2.41,19.85,0.08,0.06,0.45,21.75,0,180,0,0,0,0.609039511241393
20200207,021900,0,2.81,23.14,0.09,0.06,0.46,21.51,0,180,0,0,0,0.609018123924307
20200207,022900,0,2.9,23.93,0.1,0.06,0.46,21.45,0,180,0,0,0,0.608998167891181
20200207,023900,0,3.16,26.05,0.1,0.07,0.47,21.38,0,180,0,0,0,0.608982248186239
20200207,024900,0,3.51,28.96,0.12,0.08,0.46,21.23,0,180,0,0,0,0.608971864217064
20200207,025900,0,3.8,31.32,0.13,0.08,0.49,21.17,0,180,0,0,0,0.608965866730324
20200207,030900,0,4.32,35.66,0.15,0.1,0.49,21.09,0,180,0,0,0,0.608968099137844
