dia_mes_ano,hora_minuto,irr_inv,massaPM1,numPM1,massaPM2,numPM2,tamanho_medio,temp,vento_vel,vento_dir,P_DC,I_DC,V_DC,m
20191009,000900,0,2.61,21.58,0.09,0.06,0.46,20.57,6.06,95,0,0,0,0.0439199687162551
20191009,001900,0,2.69,22.18,0.09,0.06,0.47,20.68,9.84,94.5,0,0,0,0.0439882431508506
20191009,002900,0,2.94,24.23,0.1,0.06,0.48,20.52,8.25,90,0,0,0,0.0440432491266437
20191009,003900,0,2.59,21.38,0.09,0.06,0.44,20.28,5.72,99,0,0,0,0.0440681351385512
20191009,004900,0,2.53,20.85,0.08,0.06,0.46,20.35,5.72,126,0,0,0,0.0440922046835801
20191009,005900,0,2.5,20.67,0.08,0.06,0.47,20.27,5.59,117,0,0,0,0.0441146599948847
20191009,010900,0,2.28,18.83,0.08,0.05,0.46,20.36,7.18,94.5,0,0,0,0.0441506553828122
20191009,011900,0,2.39,19.7,0.08,0.06,0.46,20.25,5.05,103.5,0,0,0,0.0441662461422674
20191009,012900,0,2.24,18.48,0.07,0.05,0.46,20.06,6.65,90,0,0,0,0.0441962607472927
20191009,013900,0,2.44,20.12,0.08,0.05,0.47,19.9,5.05,108,0,0,0,0.0442125036478023
20191009,014900,0,2.5,20.58,0.08,0.06,0.44,20.1,7.71,99,0,0,0,0.0442565475277004
20191009,015900,0,2.45,20.22,0.08,0.06,0.44,20.07,8.11,94.5,0,0,0,0.0443040369438283
20191009,020900,0,2.51,20.74,0.08,0.06,0.46,19.94,8.38,103.5,0,0,0,0.0443550206283282
20191009,021900,0,2.43,20.02,0.08,0.06,0.47,19.97,5.19,108,0,0,0,0.0443724865745876
20191009,022900,0,2.72,22.46,0.09,0.06,0.45,19.86,3.19,126,0,0,0,0.044373407555006
20191009,023900,0,2.87,23.69,0.1,0.07,0.45,19.76,8.78,103.5,0,0,0,0.0444328533549556
20191009,024900,0,2.69,22.16,0.09,0.06,0.47,19.59,6.25,108,0,0,0,0.044464380630029
20191009,025900,0,2.74,22.58,0.09,0.06,0.46,19.64,5.59,103.5,0,0,0,0.0444897795852807
20191009,030900,0,2.88,23.73,0.09,0.06,0.46,19.59,3.19,130.5,0,0,0,0.0444926737912721
20191009,031900,0,3.13,25.8,0.1,0.07,0.47,19.5,2.79,126,0,0,0,0.0444946954901412
20191009,032900,0,4.29,35.35,0.14,0.1,0.46,19.17,0.93,126,0,0,0,0.0444922581186791
20191009,033900,0,5.18,42.7,0.17,0.12,0.48,19.19,3.33,130.5,0,0,0,0.0445250886785258
20191009,034900,0,6.44,53.09,0.21,0.15,0.46,19.35,4.66,112.5,0,0,0,0.0445869524041774
20191009,035900,0,7.38,60.92,0.25,0.17,0.48,19.32,7.85,103.5,0,0,0,0.0446928833989209
20191009,040900,0,6.57,54.18,0.22,0.15,0.47,19.23,7.18,108,0,0,0,0.04478195617006
20191009,041900,0,5.79,47.82,0.19,0.13,0.48,19.2,8.38,94.5,0,0,0,0.0448736124258942
20191009,042900,0,5.36,44.22,0.18,0.12,0.48,19.16,6.12,99,0,0,0,0.0449370029592629
20191009,043900,0,4.11,33.87,0.14,0.09,0.47,19.21,6.38,90,0,0,0,0.0449875005327176
20191009,044900,0,3.77,31.13,0.13,0.09,0.48,19.05,5.45,90,0,0,0,0.0450244730549457
20191009,045900,0,3.98,32.85,0.13,0.09,0.47,18.95,1.86,90,0,0,0,0.0450276466088575
20191009,050900,0,4.12,33.98,0.14,0.09,0.46,18.89,0.53,90,0,0,0,0.0450190545434401
20191009,051900,6,4.13,34.03,0.14,0.1,0.44,19.05,3.99,67.5,41.31,0.09,459,0.0450455935127451
20191009,052900,11.5,4.26,35.17,0.14,0.1,0.46,19.07,4.26,58.5,95.87,0.19,499.58,0.045076541204168
20191009,053900,25.2,4.18,34.52,0.14,0.09,0.46,19.48,4.92,81,228.32,0.43,531.07,0.0451132581155123
20191009,054900,43.2,4.63,38.24,0.15,0.1,0.45,19.77,5.05,72,407.64,0.74,546.66,0.0451568624922528
20191009,055900,60.4,4.76,39.28,0.16,0.11,0.45,20.1,6.92,90,564.14,1.01,556.86,0.0452208954165208
20191009,060900,102.8,5.14,42.43,0.17,0.12,0.45,21.23,8.78,90,887.11,1.54,574.54,0.045308517125055
20191009,061900,121,5.41,44.62,0.18,0.12,0.46,21.81,9.58,85.5,1081.98,1.9,569.67,0.0454074802180906
20191009,062900,121,5.8,47.83,0.19,0.13,0.45,21.52,9.18,76.5,1122.36,1.98,565.44,0.0455072268051386
20191009,063900,160.4,6.07,50.11,0.2,0.14,0.44,22.43,10.51,63,1440.45,2.55,563.39,0.0456238900420856
20191009,064900,204.3,6.05,49.94,0.2,0.14,0.44,23.17,8.64,67.5,1897.98,3.28,574.74,0.0457214459112636
20191009,065900,193,5.97,49.22,0.2,0.14,0.45,23.72,7.18,90,1833.12,3.2,567.85,0.0458031114214435
20191009,070900,343,5.72,47.16,0.19,0.13,0.43,24.77,13.96,63,3255.84,5.66,572.88,0.0459504495664831
20191009,071900,398.1,5.82,48,0.19,0.13,0.44,25.5,17.42,63,3685.18,6.48,566.77,0.0461341249297509
20191009,072900,503.8,5.57,46,0.19,0.13,0.43,26.45,16.62,63,4683.89,8.31,563.66,0.0463067179504759
20191009,073900,460.1,5.12,42.24,0.17,0.12,0.44,26.33,17.96,58.5,4346.55,7.74,560.29,0.0464870945161154
20191009,074900,487.4,4.76,39.28,0.16,0.11,0.44,26.93,17.42,72,4409.77,7.89,557.53,0.0466576069819132
20191009,075900,406,4.4,36.28,0.15,0.1,0.44,26.29,18.62,81,3831.55,6.81,561.9,0.0468356172444098
20191009,080900,260,4.18,34.5,0.14,0.09,0.43,26.04,18.35,85.5,2576.28,4.64,555.47,0.0470081128287202
20191009,081900,224.4,4.02,33.14,0.13,0.09,0.44,26.55,17.16,99,4388.18,7.72,568.39,0.0471663849576399
20191009,082900,224.1,3.83,31.56,0.13,0.09,0.43,26.89,12.77,81,3664.72,6.54,560.57,0.0472777673650256
20191009,083900,210.6,3.48,28.75,0.12,0.08,0.44,26.5,21.28,76.5,3503.01,6.26,559.33,0.0474707888931726
20191009,084900,204.1,3.63,29.95,0.12,0.08,0.43,26.67,16.89,90,3532.86,6.3,559.62,0.0476211800114037
20191009,085900,172.2,3.5,28.91,0.12,0.08,0.44,27.06,17.16,72,3836.28,6.78,563.5,0.0477725206140372
20191009,090900,152.6,3.25,26.78,0.11,0.07,0.44,28.22,16.36,90,5744.11,10.25,558.69,0.0479124702454806
20191009,091900,363,3.54,29.18,0.12,0.08,0.45,29.45,18.75,85.5,7194.85,13.28,542.09,0.048080113040946
20191009,092900,631.2,3.57,29.47,0.12,0.08,0.43,29.13,15.56,31.5,6500.33,12.3,527.93,0.0482159550642231
20191009,093900,837.5,3.89,32.06,0.13,0.09,0.44,29.78,16.89,90,7546.49,13.48,557.35,0.0483691316339574
20191009,094900,847.1,3.75,30.96,0.12,0.08,0.44,30.12,16.49,85.5,7104.87,12.67,553.97,0.0485164673212068
20191009,095900,841.2,3.59,29.62,0.12,0.08,0.43,29.91,16.89,94.5,7245.53,13.25,545.45,0.0486656406192478
20191009,100900,1004.2,3.14,25.89,0.1,0.07,0.42,30.76,21.28,90,7949.18,14.23,557.03,0.0488529752276439
20191009,101900,456.8,2.77,22.88,0.09,0.06,0.43,29.7,16.23,58.5,4613.49,8.7,531.38,0.0489846801799514
20191009,102900,842.1,2.75,22.7,0.09,0.06,0.42,30.91,14.76,63,6916.39,12.3,557.34,0.0491012978802913
20191009,103900,774.2,2.91,23.99,0.1,0.06,0.43,30.4,15.83,63,6697.41,12.23,544.39,0.049230488083073
20191009,104900,683.6,2.88,23.75,0.1,0.06,0.42,30.35,19.82,81,5893.79,11.18,527.76,0.0493991376208667
20191009,105900,1028.1,2.91,24.04,0.1,0.07,0.43,30.81,15.69,85.5,7905.45,13.8,571.55,0.0495268370380116
20191009,110900,1101.95,2.64,21.82,0.09,0.06,0.43,31.54,15.03,58.5,8419.33,15.34,549.02,0.0496442374024033
20191009,111900,1108.4,2.58,21.31,0.09,0.06,0.43,31.56,12.37,49.5,8385.82,15.28,548.97,0.049734162585536
20191009,112900,1097.8,2.4,19.8,0.08,0.06,0.43,32.34,13.17,108,8322.58,15.28,544.75,0.0498295769813454
20191009,113900,936,2.38,19.66,0.08,0.05,0.42,31.88,13.17,90,6988.49,12.65,543.72,0.0499246321638124
