dia_mes_ano,hora_minuto,irr_inv,massaPM1,numPM1,massaPM2,numPM2,tamanho_medio,temp,vento_vel,vento_dir,P_DC,I_DC,V_DC,m
20191106,000900,0,9.39,77.42,0.31,0.21,0.45,22.78,21.72,50,0,0,36.22,0.332149468835685
20191106,001900,0,8.62,71.07,0.29,0.2,0.45,22.76,19.28,63,0,0,36.39,0.332417871006711
20191106,002900,0,8.17,67.41,0.27,0.19,0.46,22.7,14.36,54,0,0,37.31,0.332622109393619
20191106,003900,0,7.42,61.22,0.25,0.17,0.46,22.68,9.84,90,0,0,37.9,0.332761593370152
20191106,004900,0,6.53,53.84,0.22,0.15,0.46,22.79,18.95,27,0,0,37.08,0.332990957012931
20191106,005900,0,6.33,52.23,0.21,0.14,0.45,22.74,17.95,49.5,0,0,37.01,0.333205531275816
20191106,010900,0,6.26,51.68,0.21,0.14,0.46,22.69,13.3,67.5,0,0,0,0.333365330123635
20191106,011900,0,6.42,52.93,0.21,0.15,0.46,22.67,9.71,31.5,0,0,0,0.333486308358049
20191106,012900,0,6.24,51.5,0.21,0.14,0.45,22.57,8.11,58.5,0,0,0,0.333585982403335
20191106,013900,0,6.37,52.58,0.21,0.14,0.45,22.59,13.57,45,0,0,0,0.333750687488961
20191106,014900,0,6.86,56.57,0.23,0.16,0.43,22.63,19.82,31.5,0,0,0,0.333995613763002
20191106,015900,0,7.24,59.71,0.24,0.16,0.44,22.66,12.64,40.5,0,0,0,0.334164238204302
20191106,020900,0,7.32,60.4,0.24,0.17,0.46,22.71,15.56,31.5,0,0,0,0.334367968269845
20191106,021900,0,7.51,61.96,0.25,0.17,0.45,22.72,15.36,33.75,0,0,0,0.334572593226992
20191106,022900,0,7.86,64.83,0.26,0.18,0.44,22.86,19.15,45,0,0,0,0.334826853689595
20191106,023900,0,8.07,66.59,0.27,0.18,0.47,22.88,20.88,36,0,0,0,0.335104705429665
20191106,024900,0,8.02,66.18,0.27,0.18,0.46,22.88,13.83,49.5,0,0,0,0.335300448681918
20191106,025900,0,8.23,67.92,0.27,0.19,0.44,23,20.61,18,0,0,0,0.335577995485186
20191106,030900,0,8.23,67.87,0.27,0.18,0.44,23.09,26.07,22.5,0,0,0,0.335918355915387
20191106,031900,0,7.99,65.93,0.27,0.18,0.44,23.14,18.89,18,0,0,0,0.336171974991969
20191106,032900,0,8.24,67.98,0.27,0.19,0.44,23.11,21.41,36,0,0,0,0.33645891754193
20191106,033900,0,8.4,69.31,0.28,0.19,0.44,23.07,14.76,18,0,0,0,0.336671946700289
20191106,034900,0,8.27,68.26,0.28,0.19,0.45,23.05,14.9,22.5,0,0,0,0.336884326731593
20191106,035900,0,8.11,66.9,0.27,0.18,0.45,23.07,15.69,36,0,0,0,0.337103204636122
20191106,040900,0,8.2,67.63,0.27,0.18,0.45,23.14,15.56,27,0,0,0,0.337322047259447
20191106,041900,0,7.94,65.53,0.26,0.18,0.45,23.14,9.04,92,0,0,0,0.337461324869373
20191106,042900,0,7.54,62.19,0.25,0.17,0.45,23.24,5.45,99,0,0,0,0.337552322293703
20191106,043900,0,7.55,62.3,0.25,0.17,0.45,23.37,7.05,199.5,0,0,0,0.337661997988625
20191106,044900,0,7.48,61.74,0.25,0.17,0.45,23.38,6.12,96.5,0,0,0,0.337759719724694
20191106,045900,0,7.28,60.05,0.24,0.16,0.44,23.42,5.19,143,0,0,0,0.33784323720252
20191106,050900,6.6,7.36,60.74,0.24,0.17,0.44,23.34,5.72,92,49.8,0.11,460.24,0.337934283723679
20191106,051900,12,7.22,59.58,0.24,0.16,0.45,23.35,6.05,0,94.17,0.19,491.75,0.338026854909676
20191106,052900,21,7.11,58.67,0.24,0.16,0.46,23.54,8.25,0,172.88,0.34,513.69,0.338142872311141
20191106,053900,30.9,7.56,62.4,0.25,0.17,0.46,23.6,3.99,136.5,249.5,0.47,526.13,0.338217342754546
20191106,054900,38,8.64,71.25,0.29,0.2,0.44,23.5,3.72,22.5,309.39,0.58,533.38,0.338306975799642
20191106,055900,47.2,9.36,77.21,0.31,0.21,0.44,23.46,7.58,27,390.13,0.73,534.85,0.338453403766326
20191106,060900,63.2,8.49,70.02,0.28,0.19,0.46,23.62,14.7,0,535.07,1.01,531.2,0.338667290467502
20191106,061900,86.1,7.97,65.74,0.27,0.18,0.45,23.67,14.9,4.5,735.26,1.37,535.75,0.338874694951925
20191106,062900,105,7.92,65.35,0.26,0.18,0.46,23.92,11.3,56,904.2,1.67,540.71,0.339039784283284
20191106,063900,116.2,7.15,58.97,0.24,0.16,0.45,24.03,14.63,13.5,990.78,1.84,538.13,0.339230170421516
20191106,064900,126.3,7.14,58.93,0.24,0.16,0.46,24.15,13.9,31.5,1094.41,1.95,562.16,0.339412007350651
20191106,065900,139.6,6.97,57.54,0.23,0.16,0.44,24.18,20.62,18,1212.39,2.2,549.81,0.339668591946057
20191106,070900,155.5,7.43,61.29,0.25,0.17,0.44,24.28,16.49,36,1353.9,2.38,569.39,0.339885268658754
20191106,071900,176.8,7.3,60.26,0.24,0.16,0.45,24.53,17.42,18,1556.57,2.83,549.21,0.340110652620664
20191106,072900,203.4,7.75,63.91,0.26,0.18,0.45,24.77,23.14,4.5,1791.49,3.26,550.21,0.340409705118563
20191106,073900,231.9,8.65,71.41,0.29,0.2,0.46,24.99,24.74,13.5,2049.23,3.7,553.79,0.340742673377432
20191106,074900,260.5,9.19,75.79,0.31,0.21,0.46,25.37,23.14,13.5,2297.72,3.99,576.16,0.341066288889829
20191106,075900,290.4,9.58,79.03,0.32,0.22,0.47,25.75,19.95,0,2559.48,4.48,571.61,0.341359735724993
20191106,080900,326.2,9.39,77.44,0.31,0.21,0.44,25.93,21.68,0,2884.58,5.08,567.24,0.341669940634642
20191106,081900,358.8,8.77,72.37,0.29,0.2,0.45,26.77,18.62,33.5,3178.13,5.62,565.62,0.341934348806346
20191106,082900,391.3,9.24,76.27,0.31,0.21,0.43,26.93,18.62,33.5,3463.39,6.23,555.97,0.342206790867629
20191106,083900,407.7,9.24,76.24,0.31,0.21,0.44,27.21,18.49,0,3647.64,6.54,557.9,0.342477702609858
20191106,084900,434.4,9.41,77.61,0.31,0.21,0.44,27.56,14.63,0,3925.07,7.03,558.67,0.342706819790144
20191106,085900,561.9,9.45,78,0.31,0.22,0.44,28.19,13.96,9,5041.22,9.16,550.54,0.342929097272943
20191106,090900,604.7,9.89,81.58,0.33,0.22,0.44,28.8,16.49,9,5353.66,9.87,542.55,0.343188056863281
20191106,091900,509.1,9.54,78.72,0.32,0.22,0.43,29.03,12.9,22.5,4526.55,8.35,542.08,0.343399571173848
20191106,092900,661.8,9.51,78.42,0.32,0.22,0.45,29.64,14.76,33.5,5853.36,10.89,537.76,0.343632037581951
20191106,093900,894.7,9.16,75.56,0.3,0.21,0.43,31.36,12.5,92,7694.84,14.6,527.37,0.343832435111801
20191106,094900,1015,9.05,74.67,0.3,0.2,0.42,32.87,13.83,87.5,8401.57,16.08,522.61,0.344046432398343
20191106,095900,765.3,9.35,77.13,0.31,0.21,0.43,31.54,16.09,107.5,6415.67,12.41,518.07,0.344291624394875
