"","DIA","TIME","IRR","TEMP","MA","PDC"
"45",1,45,630.3,33.91,0.89179,4883.5
"46",1,46,412.3,31.63,0.89183,2705.16
"47",1,47,52.1,25.56,0.89192,455.5
"48",1,48,51.6,23.87,0.89204,459.6
"49",1,49,73,23.09,0.89216,657.43
"50",1,50,129.6,22.69,0.89222,1203
"51",1,51,136.6,23.11,0.89225,1244.53
"52",1,52,80.4,22.79,0.89227,716.68
"53",1,53,49,22.48,0.89227,421.96
"54",1,54,43.5,22.14,0.89225,373.77
"55",1,55,73.6,21.19,0.89225,629.44
"56",1,56,99.9,21.36,0.89222,865.17
"57",1,57,159.7,21.85,0.89217,1403.92
"58",1,58,449.2,23.49,0.89218,3934.22
"59",1,59,235.7,23.88,0.8922,2015.79
"60",1,60,134.9,23.4,0.8922,1165.32
"61",1,61,119.5,23.36,0.89225,1036.35
"62",1,62,104.9,22.99,0.89228,909.92
"63",1,63,99.7,23.03,0.89231,858.53
"64",1,64,96.4,23.17,0.89233,846.04
"65",1,65,74.7,23.38,0.89232,639.4
"66",1,66,69.4,23.51,0.89232,587.81
"67",1,67,126.9,24.11,0.89233,586.58
"68",1,68,104,23.81,0.89234,428.85
"69",1,69,39.3,23.38,0.8923,306.58
"70",1,70,24.9,23.34,0.89226,188.61
"71",1,71,6.6,22.89,0.8922,48.58
"72",2,1,7.2,20.05,0.8935,46.28
"73",2,2,11.6,20.14,0.89351,87.28
"74",2,3,19.7,20.34,0.89353,153.45
"75",2,4,28.6,21.63,0.89355,227.07
"76",2,5,85.5,23.32,0.89357,655.8
"77",2,6,122.9,23.46,0.89361,1017.05
"78",2,7,164.6,23.76,0.89364,1401.36
"79",2,8,203.7,23.57,0.8937,1783.16
"80",2,9,252.3,24.13,0.89373,2166.82
"81",2,10,298.6,24.22,0.89377,2690.13
"82",2,11,344.9,24.72,0.89382,3112.25
"83",2,12,390.4,24.91,0.89386,3509.75
"84",2,13,436.2,25.54,0.89391,3916.59
"85",2,14,480.5,26.11,0.89394,4318.9
"86",2,15,523.8,26.76,0.89396,4697.79
"87",2,16,566.1,28.02,0.89398,5025.55
"88",2,17,607.6,27.61,0.89404,5402.59
"89",2,18,647,28.17,0.89408,5679.97
"90",2,19,685.4,28.82,0.8941,5949.95
"91",2,20,714.9,28.38,0.89414,6054.79
"92",2,21,745.3,29.14,0.89416,6337.59
"93",2,22,810.3,29.66,0.89419,6812.71
"94",2,23,824.2,29.48,0.89419,6894.29
"95",2,24,848.6,29.92,0.89418,7031.46
"96",2,25,876.4,30.44,0.89416,7222.06
"97",2,26,904,29.53,0.89418,7394.37
"98",2,27,938.9,30.19,0.89415,7602.05
"99",2,28,976.7,30.13,0.89414,7896.62
"100",2,29,688,29.28,0.89413,5524.39
"101",2,30,1057.8,30.98,0.89413,8393.05
"102",2,31,1104.5,32.06,0.89414,8434.07
"103",2,32,1125.7,32.08,0.89413,8439.04
"104",2,33,1211.1,31.64,0.89414,8428.58
"105",2,34,657.3,31.01,0.89415,4674.93
"106",2,35,1186.5,31.88,0.89412,8089.11
"107",2,36,1152.9,31.67,0.89411,7616.27
"108",2,37,298.8,30.6,0.89413,2239.09
"109",2,38,1178.4,30.58,0.89414,7947.03
"110",2,39,557.6,31.5,0.89413,4078.21
"111",2,40,442.1,31.54,0.89412,3807.92
"112",2,41,231.1,30.81,0.89411,1975.82
"113",2,42,1022.5,32.34,0.89408,7298.93
"114",2,43,806.7,32.54,0.89411,5889.51
"115",2,44,352.3,31.28,0.89409,2754.65
"116",2,45,208.3,30.64,0.89409,1823.88
"117",2,46,235.8,30.67,0.89407,1909.03
"118",2,47,819.5,33.6,0.89403,6774.59
"119",2,48,502.4,33.81,0.89401,3846.24
"120",2,49,412.5,31.36,0.89398,3222.89
"121",2,50,701,32.9,0.89396,5286.07
"122",2,51,759.5,34.37,0.89397,6101.29
"123",2,52,845.1,33.49,0.894,7081.51
"124",2,53,827.1,35.06,0.89401,6639.8
"125",2,54,801,34.77,0.89402,6546.33
"126",2,55,551.4,35.53,0.89402,4360.11
"127",2,56,391.5,32.04,0.89404,3241.87
"128",2,57,544.2,33.31,0.89404,4488.36
"129",2,58,667.8,35.29,0.89404,5473.38
"130",2,59,656,35.31,0.89405,5327.5
"131",2,60,505.3,34.48,0.89408,3963.5
"132",2,61,398.3,33.09,0.89408,3210.91
"133",2,62,346.6,32.98,0.89409,2873.2
"134",2,63,240.3,32.62,0.8941,1766.07
"135",2,64,314,32.77,0.89409,2462.86
"136",2,65,304.9,33.48,0.89412,2311.07
"137",2,66,82.6,30.94,0.89414,709.51
"138",2,67,77.4,29.91,0.89415,640.07
"139",2,68,72.6,29.9,0.89415,488.75
"140",2,69,27.7,29.11,0.89414,220.04
"141",2,70,17.7,28.75,0.89414,146.12
"142",2,71,9.8,28.58,0.89414,79.83
"143",2,72,2.5,28.16,0.89416,28.46
"144",3,1,7.2,21.17,0.89486,47.64
"145",3,2,12,21.12,0.8949,89.25
"146",3,3,19.7,21.2,0.89495,157.74
"147",3,4,27.6,22.53,0.89501,240.43
"148",3,5,87.4,23.55,0.89506,679.91
"149",3,6,127.2,24.63,0.89506,1040.85
"150",3,7,168,24.84,0.89509,1421.24
"151",3,8,211.7,25.27,0.89512,1850.41
"152",3,9,257.5,25.07,0.89518,2300.52
"153",3,10,304.6,25.3,0.89522,2744.3
"154",3,11,351.6,25.79,0.89525,3161.2
"155",3,12,397.8,25.82,0.89529,3574.84
"156",3,13,444.8,25.84,0.89537,3993.59
"157",3,14,489.5,26.5,0.89543,4400.08
"158",3,15,532.2,27.45,0.89547,4739.69
"159",3,16,575.4,27.39,0.89554,5112.14
"160",3,17,617.1,27.73,0.8956,5473.6
"161",3,18,656.2,28.33,0.89567,5760.28
"162",3,19,695.3,28.26,0.89572,6053.03
"163",3,20,732.1,28.83,0.89574,6335.45
"164",3,21,767.1,29.31,0.89578,6571.91
"165",3,22,800.1,28.85,0.89585,6831.35
"166",3,23,831.2,29.26,0.8959,7019.07
"167",3,24,861,29.38,0.89596,7255.99
"168",3,25,888.3,30.04,0.89598,7427.23
"169",3,26,913.2,30.57,0.896,7526.45
"170",3,27,938.8,30.39,0.89601,7684.27
"171",3,28,961.9,30.62,0.89601,7837.24
"172",3,29,981.6,31.04,0.89603,7935.31
"173",3,30,995.5,31.08,0.89605,7950.75
"174",3,31,1008.7,31.44,0.89608,7972.94
"175",3,32,1017.1,30.86,0.89607,8153.63
"176",3,33,1033.1,31.15,0.89606,8292.97
"177",3,34,1042.2,31.64,0.89609,8343.78
"178",3,35,1050.1,31.14,0.89611,8373.75
"179",3,36,1053.8,31.86,0.89613,8342.69
"180",3,37,1056.8,31.97,0.89612,8296.73
"181",3,38,1056.5,32.03,0.89615,8325.02
"182",3,39,1052.9,31.54,0.89614,8293.63
"183",3,40,1052.8,32.07,0.89616,8247.25
"184",3,41,1045.1,32.6,0.89616,8137.89
"185",3,42,1034.6,33.23,0.89615,8078.72
"186",3,43,1024,33.23,0.89615,8027.49
"187",3,44,1009.6,34.1,0.89614,7901.87
"188",3,45,992.7,34.71,0.89614,7857.37
"189",3,46,976.8,35.43,0.89616,7748.12
"190",3,47,955.8,34.89,0.89616,7573.94
"191",3,48,932.7,33.85,0.89616,7414.74
"192",3,49,909.4,33.03,0.89615,7216.97
"193",3,50,888.1,35.28,0.89615,7030.92
"194",3,51,855.4,37.04,0.89615,6774.69
"195",3,52,822.5,38.06,0.89613,6540.89
"196",3,53,806.6,36.81,0.89611,6479.82
"197",3,54,769.6,35.42,0.89613,6211.04
"198",3,55,730.7,37.44,0.8961,5891.09
"199",3,56,550.9,35.84,0.89609,4433.25
"200",3,57,653.2,36.59,0.8961,5344.95
"201",3,58,609.5,37.88,0.89609,4887.24
"202",3,59,536.9,36.33,0.89609,4319.6
"203",3,60,119,34.12,0.89608,923.22
"204",3,61,312.8,31.89,0.89609,2589.59
"205",3,62,454.6,35.88,0.89608,3637.68
"206",3,63,390.6,35.04,0.89608,2981.91
"207",3,64,321.6,34.95,0.89608,2437.49
"208",3,65,262.5,34.29,0.89607,1916.55
"209",3,66,190.5,33.55,0.89606,1335.59
"210",3,67,176,33.76,0.89604,1151.83
"211",3,68,123,33.16,0.89601,665.52
"212",3,69,21.2,30.03,0.89599,169.15
"213",3,70,14.5,28.89,0.89598,117.67
"214",3,71,8.5,28.59,0.89598,71.57
"215",3,72,2.5,28.21,0.89597,27.7
"216",4,1,6.6,20.78,0.89831,45.28
"217",4,2,11.2,20.74,0.89832,83.15
"218",4,3,20.7,21.2,0.89834,169.71
"219",4,4,27.1,22.82,0.89841,244.72
"220",4,5,58.1,23.46,0.89854,433.31
"221",4,6,32.6,22.54,0.89867,261.66
"222",4,7,44.7,22.47,0.89873,363.05
"223",4,8,134.6,23.44,0.89877,1161.47
"224",4,9,262.7,25.87,0.89885,2310.22
"225",4,10,311.3,26.42,0.89893,2758.91
"226",4,11,343.8,26.43,0.89903,3063.42
"227",4,12,259.3,26.35,0.89911,2320.28
"228",4,13,358.5,27.21,0.89919,3199.25
"229",4,14,467.2,27.72,0.89926,4214.93
"230",4,15,572.7,28.78,0.89934,5093.46
"231",4,16,620.7,28.46,0.89945,5499.47
"232",4,17,661.3,29.23,0.89954,5808.78
"233",4,18,564.4,29.17,0.89963,4924.33
"234",4,19,427.2,28.27,0.89972,3829.92
"235",4,20,566.2,28.37,0.89984,4984.62
"236",4,21,646.5,28.54,0.89993,5712.6
"237",4,22,852.7,29.97,0.90001,7269.1
"238",4,23,866.5,30.08,0.90009,7282.02
"239",4,24,871.1,30.27,0.9002,7296.88
"240",4,25,899.2,30.58,0.90031,7457.27
"241",4,26,921.6,30.64,0.90041,7628.25
"242",4,27,943.3,30.78,0.90049,7756.13
"243",4,28,964.9,30.7,0.90058,7903.75
"244",4,29,981,30.87,0.90067,7998.88
"245",4,30,997.1,30.74,0.90075,8161.77
"246",4,31,1027.9,30.92,0.90082,8252.5
"247",4,32,869.2,31.19,0.90086,6645.09
"248",4,33,768.6,31.98,0.90093,5995.74
"249",4,34,407.3,30,0.90096,3130.88
"250",4,35,840.8,32.04,0.90101,6063.02
"251",4,36,914,32.42,0.90104,6450.77
"252",4,37,835.8,32.23,0.90107,5988.05
"253",4,38,804.6,31.44,0.90113,6113.12
"254",4,39,947.4,32.37,0.90117,7121.83
"255",4,40,1099.2,32.86,0.90123,8415.17
"256",4,41,1069.4,34.19,0.90125,8338.86
"257",4,42,1090.1,34,0.90128,8391.31
"258",4,43,553.7,33.31,0.90132,3926.54
"259",4,44,471.8,31.4,0.90132,3691.76
"260",4,45,1073.3,34.73,0.90134,8396.9
"261",4,46,1046.5,36.43,0.90136,8174.08
"262",4,47,1023.9,36.49,0.90139,7970.48
"263",4,48,848.6,35.27,0.90146,6679.19
"264",4,49,943.6,34.84,0.9015,7546.53
"265",4,50,934.5,35.91,0.90153,7371.77
"266",4,51,859.8,35.71,0.90156,6802.32
"267",4,52,814.3,36.08,0.9016,6559.75
"268",4,53,779.1,38.24,0.90161,6262.89
"269",4,54,751.5,37.54,0.90162,6026.4
"270",4,55,716.6,36.84,0.90165,5793.15
"271",4,56,669.4,38.36,0.90166,5421.68
"272",4,57,632.6,37.38,0.90166,5134.59
"273",4,58,380,36.96,0.90167,3142.86
"274",4,59,484.2,35.18,0.90168,3921.57
"275",4,60,502.8,37.11,0.90169,4043.16
"276",4,61,287.8,35.89,0.90171,2093.26
"277",4,62,154.2,32.18,0.90174,1211.03
"278",4,63,263,33.86,0.90175,2067.8
"279",4,64,297.7,36.04,0.90175,2257.76
"280",4,65,249.5,36.05,0.90174,1820.25
"281",4,66,202.9,35.96,0.90174,1414.42
"282",4,67,158.5,36.01,0.90173,1043.81
"283",4,68,114.1,33.21,0.90171,593.15
"284",4,69,49.8,30.38,0.90168,199.19
"285",4,70,17.9,28.68,0.90164,141.94
"286",4,71,9.9,27.86,0.90162,80.3
"287",4,72,2.2,27.28,0.90159,28.58
"288",5,1,6.6,20.46,0.90297,45.32
"289",5,2,12,20.6,0.90295,90.04
"290",5,3,21.3,21.1,0.90293,170.37
"291",5,4,29.1,23.56,0.90292,272.32
"292",5,5,85.5,25.8,0.90312,714.02
"293",5,6,126.1,27.35,0.90311,1048.84
"294",5,7,169.1,28.19,0.9031,1431.59
"295",5,8,219.7,29.72,0.90308,1892.92
"296",5,9,236.4,29.45,0.90305,2082.94
"297",5,10,317.8,28.98,0.90301,2796.28
"298",5,11,335,31.35,0.90298,2962.82
"299",5,12,334.5,31.56,0.90297,2951.89
"300",5,13,406.5,31.19,0.90295,3587.27
"301",5,14,481.7,31.53,0.90294,4180
"302",5,15,520.5,32.19,0.90294,4279.64
"303",5,16,551,33.08,0.90294,4388.62
"304",5,17,543.8,33.31,0.90295,4493.91
"305",5,18,587.9,32.86,0.90294,4984.7
"306",5,19,632.4,32.17,0.90296,5196.09
"307",5,20,683.5,33.29,0.90297,5445.86
"308",5,21,703.5,33.52,0.90297,5541.14
"309",5,22,756.6,32.89,0.90299,5921.69
"310",5,23,785.8,32.35,0.90301,6385.88
"311",5,24,780.1,31.72,0.90303,6488.07
"312",5,25,841.8,32.12,0.90338,6944.18
"313",5,26,848.2,32.87,0.90567,6929.39
"314",5,27,845.1,33.44,0.90571,6892.7
"315",5,28,952.3,33.16,0.90574,7714.61
"316",5,29,967.6,33.17,0.90577,7786.32
"317",5,30,987,33.43,0.90582,7849.95
"318",5,31,760.3,32.34,0.90734,6543.12
"319",5,32,1031.3,32.63,0.9074,8256.7
"320",5,33,1033.4,32.99,0.90744,8203.82
"321",5,34,454.3,32.56,0.90746,3438.35
"322",5,35,1090.6,32.84,0.90748,8414.75
"323",5,36,1155.4,34.05,0.90753,8434.32
"324",5,37,754.4,33.26,0.9076,5509.63
"325",5,38,1125,34.11,0.90762,8196.84
"326",5,39,947.7,34.49,0.90766,6506.02
"327",5,40,1066.4,34.13,0.9077,8263.33
"328",5,41,671.4,35.34,0.90773,5191.08
"329",5,42,538.8,33.26,0.90776,4055.86
"330",5,43,738.7,33.91,0.90776,5369.36
"331",5,44,270.5,33.4,0.90784,2072.87
"332",5,45,327.5,32.76,0.90788,2776.19
"333",5,46,871.3,34.66,0.90794,6929.16
"334",5,47,727.2,35.59,0.90797,4825.59
"335",5,48,449.9,33.23,0.90807,3451.08
"336",5,49,785.9,33.51,0.90819,6512.39
"337",5,50,582.8,34.52,0.9083,4703.4
"338",5,51,252.7,32.58,0.90838,2117.68
"339",5,52,670.4,33.99,0.90847,5721.32
"340",5,53,753.8,35.74,0.90858,6214.08
"341",5,54,744.7,35.53,0.90862,6140.84
"342",5,55,639.4,35.75,0.90869,5268.92
"343",5,56,630,35.37,0.90878,5221.11
"344",5,57,614.7,35.84,0.90888,5063.97
"345",5,58,584.4,35.41,0.90898,4702.14
"346",5,59,273.5,34.56,0.90906,2245.59
"347",5,60,113,31.87,0.90917,980.17
"348",5,61,115.8,31.55,0.90926,1003.24
"349",5,62,106.5,31.65,0.9093,918.22
"350",5,63,92.3,31.58,0.90934,798.21
"351",5,64,66,31.47,0.90937,557.77
"352",5,65,76.5,31.37,0.9094,622.15
"353",5,66,104.1,31.67,0.90945,718.63
"354",5,67,72.6,31.55,0.90952,505.1
"355",5,68,55.2,31.04,0.9096,390.93
"356",5,69,35.8,30.54,0.9097,278.63
"357",5,70,18.1,30.08,0.90978,150.72
"358",5,71,7.1,29.48,0.90989,59.94
"359",6,1,4.1,20.69,0.91765,8.46
"360",6,2,10.4,20.8,0.91781,80.82
"361",6,3,21.1,20.92,0.91796,171.1
"362",6,4,30.9,21.71,0.91816,285.71
"363",6,5,76.8,22.06,0.9184,579.06
"364",6,6,113.4,22.49,0.91858,885.69
"365",6,7,151.7,22.59,0.91875,1247.97
"366",6,8,192.4,22.56,0.91895,1624.73
"367",6,9,230.4,23.18,0.91913,2074.63
"368",6,10,224.9,23.21,0.91929,1998.71
"369",6,11,177.5,23.19,0.91945,1515.02
"370",6,12,163.5,22.67,0.91962,1362.31
"371",6,13,158,23.03,0.91975,1419.77
"372",6,14,172.4,23.2,0.91987,1553.32
"373",6,15,214.9,23.68,0.92,1946.16
"374",6,16,231.1,23.8,0.92013,2053
"375",6,17,246.3,24.42,0.92025,2265.24
"376",6,18,285.9,24.41,0.9204,2561.01
"377",6,19,252,24.42,0.92053,2243.21
"378",6,20,264.4,24.52,0.92066,2426.13
"379",6,21,227.8,24.49,0.9208,2065.57
"380",6,22,234.3,24.46,0.92092,2132.83
"381",6,23,143.6,24.23,0.92107,1272.49
"382",6,24,179.1,23.56,0.92125,1613.48
"383",6,25,89.3,23.51,0.92143,777.83
"384",6,26,159.9,22.77,0.92161,1467.65
"385",6,27,197,22.86,0.92176,1797.01
"386",6,28,221.1,22.97,0.92189,2032.2
"387",6,29,437.4,24.3,0.92198,3976.6
"388",6,30,705.4,25.74,0.92208,6243.81
"389",6,31,511.3,26.46,0.92215,4514.39
"390",6,32,386.9,25.25,0.92223,3551.03
"391",6,33,494.7,25.27,0.92233,4419.37
"392",6,34,651.1,26.27,0.92241,5773.47
"393",6,35,548.6,27.05,0.92249,4823.56
"394",6,36,792.6,27.25,0.92257,6726.02
"395",6,37,822.4,27.78,0.92263,6416.12
"396",6,38,398.5,27.09,0.92269,3464.48
"397",6,39,376.2,26.28,0.92273,3347.01
"398",6,40,387.1,27.41,0.92276,3449.05
"399",6,41,482.1,27.22,0.92281,4348.84
"400",6,42,688.7,28.03,0.9229,6093.57
"401",6,43,411.9,27.42,0.923,3605.74
"402",6,44,343.4,27.66,0.92303,3081.44
"403",6,45,398.3,27.23,0.92312,3503.53
"404",6,46,188.1,26.68,0.9232,1679.44
"405",6,47,174.8,26.26,0.92324,1603.95
"406",6,48,314,26.45,0.92334,2871.66
"407",6,49,286,26.78,0.92342,2568.32
"408",6,50,317.5,26.42,0.92349,2858.82
"409",6,51,516.4,27.06,0.92357,4776.44
"410",6,52,520.9,27.16,0.92367,4571.56
"411",6,53,501.5,28.59,0.92374,4322.96
"412",6,54,563.3,27.91,0.92382,4810.7
"413",6,55,713.3,29.47,0.92387,6269.28
"414",6,56,629.9,30.06,0.92392,5007.57
"415",6,57,572.5,29.35,0.924,4814.13
"416",6,58,531.4,28.73,0.92408,4438.86
"417",6,59,548.3,29.69,0.92415,4473.63
"418",6,60,356.3,28.31,0.92422,2968.68
"419",6,61,428.3,28.32,0.92431,3430.97
"420",6,62,381.3,28.87,0.92437,3019.16
"421",6,63,306.2,28.18,0.92442,2390.4
"422",6,64,293.1,28.97,0.92447,2236.42
"423",6,65,252.4,28.73,0.9245,1872.85
"424",6,66,215,28.21,0.92456,1532.77
"425",6,67,164,27.39,0.92462,1114.31
"426",6,68,121.3,26.31,0.92465,649.46
"427",6,69,43.1,25.34,0.92466,284.5
"428",6,70,23.7,24.86,0.92469,185.06
"429",6,71,11.8,24.61,0.92473,87.53
"430",6,72,3.1,24.27,0.92478,24.39
"431",7,1,6,14.7,0.92666,47.08
"432",7,2,12.3,14.94,0.9267,92.13
"433",7,3,22.1,14.91,0.92671,170.58
"434",7,4,32.8,16.43,0.92673,292.09
"435",7,5,82.6,17.06,0.92677,630.35
"436",7,6,120.8,17.75,0.92682,981.23
"437",7,7,162.3,17.91,0.92688,1381.83
"438",7,8,204.7,18.07,0.92699,1797.62
"439",7,9,249.6,18.35,0.92711,2236.8
"440",7,10,295.5,19.05,0.92722,2696.92
"441",7,11,341.4,19.46,0.92731,3149.12
"442",7,12,386.5,19.73,0.92749,3560.08
"443",7,13,431.5,20.69,0.92761,3978.2
"444",7,14,474.4,21.41,0.92771,4324.3
"445",7,15,518.6,22.34,0.92779,4710.9
"446",7,16,565.45,23.95,0.92786,5057.92
"447",7,17,576.1,24.04,0.92791,5183.06
"448",7,18,640.8,24.22,0.92796,5648.15
"449",7,19,680.3,24.51,0.928,6007.76
"450",7,20,713.3,25.28,0.92807,6247.18
"451",7,21,746.4,25.15,0.92812,6478.33
"452",7,22,677.8,25.99,0.92817,5923.72
"453",7,23,821.2,25.83,0.92825,6981.79
"454",7,24,944.6,26.89,0.92828,7726.93
"455",7,25,568.7,28.59,0.92834,4949.35
"456",7,26,610.3,28.39,0.92839,5275.09
"457",7,27,762.4,28.14,0.92845,6293.11
"458",7,28,632,27.78,0.9285,5318.68
"459",7,29,792.4,27.95,0.92855,6476.42
"460",7,30,958.4,28.46,0.92861,7515.93
"461",7,31,981.4,28.52,0.92867,7916.91
"462",7,32,993,27.99,0.92872,7980.87
"463",7,33,1004.7,28.03,0.92879,8115.53
"464",7,34,1017.3,27.98,0.92887,8096.95
"465",7,35,946.8,28.68,0.92893,7614.52
"466",7,36,1087.2,29,0.92899,8422.89
"467",7,37,1057.8,28.73,0.92906,8421.21
"468",7,38,1054.5,29.11,0.92911,8404.04
"469",7,39,997.7,29.22,0.92919,8109.93
"470",7,40,1024.1,29.63,0.92927,8189.67
"471",7,41,1034.7,29.84,0.92935,8102.46
"472",7,42,820.9,29.41,0.92942,6505.63
"473",7,43,945.1,29.38,0.92951,7801.11
"474",7,44,974.9,30.38,0.92957,7979.66
"475",7,45,959.4,31.76,0.92962,7716.66
"476",7,46,941,32.07,0.92967,7562.35
"477",7,47,922.1,31.49,0.92975,7489.47
"478",7,48,897,31.27,0.92982,7271.43
"479",7,49,870.7,30.99,0.92989,7096.54
"480",7,50,842.8,31.16,0.92996,6875.54
"481",7,51,815.2,32.12,0.93004,6653.11
"482",7,52,783.4,32.14,0.93011,6422.48
"483",7,53,751.6,32.56,0.93014,6169.88
"484",7,54,715.3,32.76,0.93019,5926.97
"485",7,55,678.2,33.97,0.93027,5594.97
"486",7,56,643,32.71,0.93034,5288.6
"487",7,57,603.5,33.39,0.93039,4964.88
"488",7,58,562.7,33.45,0.93046,4567.42
"489",7,59,520.5,31.89,0.93053,4254.49
"490",7,60,476.2,31.8,0.93056,3834.06
"491",7,61,431.3,32.24,0.9306,3414.03
"492",7,62,385.2,31.54,0.93064,3031.48
"493",7,63,339,32.99,0.93068,2608.44
"494",7,64,292.5,32.48,0.93071,2199.62
"495",7,65,245.4,31.79,0.93071,1782.34
"496",7,66,198.1,31.28,0.93073,1376.04
"497",7,67,152.9,30.83,0.93075,999.05
"498",7,68,108.3,28.78,0.93076,426.58
"499",7,69,26.5,27.06,0.93078,182.48
"500",7,70,16.7,26.58,0.93078,126.34
"501",7,71,9.4,26.33,0.93078,71.43
"502",7,72,2.3,26.01,0.93079,21.02
"503",8,1,7.33,18.96,0.93508,46.43
"504",8,2,11.8,19.26,0.93512,81.09
"505",8,3,19.5,20.11,0.93515,149.19
"506",8,4,28.7,22.75,0.93518,274.49
"507",8,5,84.7,24.05,0.93521,648.21
"508",8,6,120.7,25.21,0.93523,1000.28
"509",8,7,161.7,25.9,0.93526,1356.82
"510",8,8,205.1,26.87,0.93529,1753.78
"511",8,9,250,26.18,0.93533,2170.46
"512",8,10,295.7,27.64,0.93539,2585.65
"513",8,11,341.1,28.57,0.93542,3015.91
"514",8,12,386.4,29.44,0.93546,3411.93
"515",8,13,431.2,30.06,0.93551,3809.8
"516",8,14,474.7,29.69,0.93556,4183.92
"517",8,15,516.7,30.25,0.93561,4528.82
"518",8,16,558.7,30.37,0.93568,4764.57
"519",8,17,600,29.73,0.93576,5220.2
"520",8,18,637.8,30.26,0.93581,5508.47
"521",8,19,674,29.93,0.93589,5778.15
"522",8,20,711.2,30.06,0.93597,6064.22
"523",8,21,742.2,30.39,0.93604,6289.34
"524",8,22,774,30.62,0.93612,6529.17
"525",8,23,802.8,31.16,0.9362,6698.7
"526",8,24,838.5,30.97,0.93627,6962.62
"527",8,25,891,30.99,0.93632,7356.8
"528",8,26,774.5,31.72,0.9364,5776.66
"529",8,27,695.4,31.39,0.93646,5381.55
"530",8,28,486.6,30.93,0.93649,3846.97
"531",8,29,907.2,31.64,0.93653,7622.72
"532",8,30,955,31.74,0.93657,7748.94
"533",8,31,1004.2,31.64,0.93663,8054.72
"534",8,32,1028.3,32.81,0.93668,8171.48
"535",8,33,1029.6,32.3,0.93675,8150.48
"536",8,34,1037.8,31.97,0.93681,8218.47
"537",8,35,1037.2,32.96,0.93685,8123.14
"538",8,36,1053.2,33.62,0.93689,8241.07
"539",8,37,1070,33.24,0.93696,8387.95
"540",8,38,1051.5,32.97,0.93701,8307.56
"541",8,39,1042.9,33.06,0.93705,8232.47
"542",8,40,1036.4,33.76,0.93714,8214.2
"543",8,41,1023.3,33.44,0.93723,8049.65
"544",8,42,1013.8,33.89,0.93729,7998.38
"545",8,43,1003,34.13,0.93737,7961.5
"546",8,44,985.4,34.21,0.93748,7885.16
"547",8,45,974.1,35.16,0.93755,7772.72
"548",8,46,955,35.27,0.93761,7650.46
"549",8,47,936.4,35.69,0.93769,7485.13
"550",8,48,931.2,34.7,0.93777,7485.73
"551",8,49,922.1,34.24,0.93783,7385.75
"552",8,50,898.5,35.14,0.93795,7201.99
"553",8,51,857,35.35,0.93802,6925.4
"554",8,52,821,36.29,0.93813,6825.95
"555",8,53,788.8,36.98,0.93818,6386.11
"556",8,54,796.7,36.9,0.93823,6423.96
"557",8,55,790.1,35.68,0.9383,6398.15
"558",8,56,712.9,36.55,0.93837,5787.68
"559",8,57,639.7,36.29,0.93845,5206.49
"560",8,58,589.6,36.19,0.93852,4746.23
"561",8,59,540.5,36.76,0.93858,4347.08
"562",8,60,487.2,35.28,0.93865,3886.22
"563",8,61,444.2,35.92,0.93873,3498.62
"564",8,62,398.1,35.65,0.93878,3093.8
"565",8,63,348.9,36,0.93883,2660.22
