dia_mes_ano,hora_minuto,irr,massaPM1,massaPM2,massaPM4,massaPM10,numPM1,numPM2,numPM4,numPM10,tamanho_medio,temp,vento_dir,vento_vel,rainfall,P_AC,I_AC,I_DC,V_AC,V_DC,IRR,P_DC
20191116,000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,215.3,45.6,0,0
20191116,000100,0,5.41,0.18,0,0,44.65,0.12,0,0,0.47,18.75,135,3.99,0,0,0.09,0,215.3,45.5,0,0
20191116,000200,0,5.35,0.18,0,0,44.11,0.12,0,0,0.47,18.56,180,0,0,0,0.09,0,215.3,45.4,0,0
20191116,000300,0,4.52,0.15,0,0,37.31,0.1,0,0,0.47,18.69,180,0,0,0,0.09,0,215.3,45.4,0,0
20191116,000400,0,4.73,0.16,0,0,39.01,0.11,0,0,0.47,18.56,180,0,0,0,0.09,0,215.3,45.3,0,0
20191116,000500,0,5.52,0.18,0,0,45.51,0.13,0,0,0.46,18.62,135,0,0,0,0.09,0,215.3,45.2,0,0
20191116,000600,0,5.07,0.17,0,0,41.79,0.11,0,0,0.45,18.5,135,0,0,0,0.09,0,215.3,45.2,0,0
20191116,000700,0,4.69,0.16,0,0,38.69,0.11,0,0,0.45,18.56,180,0,0,0,0.09,0,215.3,45.2,0,0
20191116,000800,0,4.43,0.15,0,0,36.56,0.1,0,0,0.44,18.75,180,0,0,0,0.09,0,215.3,45.3,0,0
20191116,000900,0,4.77,0.16,0,0,39.37,0.11,0,0,0.44,18.62,180,0,0,0,0.09,0,215.3,45.3,0,0
20191116,001000,0,5.2,0.17,0,0,42.92,0.12,0,0,0.44,18.44,135,0,0,0,0.09,0,215.3,45.1,0,0
20191116,001100,0,5.49,0.18,0,0,45.28,0.12,0,0,0.45,18.69,180,0,0,0,0.09,0,215.3,45.1,0,0
20191116,001200,0,5.12,0.17,0,0,42.24,0.12,0,0,0.47,18.62,180,0,0,0,0.09,0,215.3,44.3,0,0
20191116,001300,0,6.4,0.21,0,0,52.78,0.15,0,0,0.47,18.44,180,0,0,0,0.09,0,215.3,44.3,0,0
20191116,001400,0,6.12,0.2,0,0,50.49,0.14,0,0,0.47,18.5,180,0,0,0,0.09,0,215.3,44.4,0,0
20191116,001500,0,5.88,0.2,0,0,48.49,0.13,0,0,0.45,18.31,180,0,0,0,0.09,0,215.3,44.4,0,0
20191116,001600,0,5.86,0.19,0,0,48.32,0.13,0,0,0.45,18.44,135,0,0,0,0.09,0,215.3,44.9,0,0
20191116,001700,0,5.96,0.2,0,0,49.16,0.14,0,0,0.44,18.56,180,0,0,0,0.09,0,215.3,44.9,0,0
20191116,001800,0,6.34,0.21,0,0,52.31,0.14,0,0,0.43,18.5,135,0,0,0,0.09,0,215.3,45.3,0,0
20191116,001900,0,5.59,0.19,0,0,46.08,0.13,0,0,0.43,18.44,180,0,0,0,0.09,0,215.3,45.3,0,0
20191116,002000,0,5.66,0.19,0,0,46.68,0.13,0,0,0.44,18.38,180,0,0,0,0.09,0,215.3,45.8,0,0
20191116,002100,0,6.64,0.22,0,0,54.81,0.15,0,0,0.46,18.44,180,0,0,0,0.09,0,215.3,45.8,0,0
20191116,002200,0,7.36,0.24,0,0,60.74,0.17,0,0,0.46,18.56,135,0,0,0,0.09,0,215.3,46,0,0
20191116,002300,0,7.17,0.24,0,0,59.17,0.16,0,0,0.46,18.44,180,0,0,0,0.09,0,215.3,46,0,0
20191116,002400,0,6.91,0.23,0,0,57,0.16,0,0,0.47,18.5,180,0,0,0,0.09,0,215.3,46,0,0
20191116,002500,0,7.2,0.24,0,0,59.39,0.16,0,0,0.48,18.38,180,0,0,0,0.09,0,215.3,46,0,0
20191116,002600,0,8.27,0.28,0,0,68.23,0.19,0,0,0.47,18.5,180,0,0,0,0.09,0,215.3,46,0,0
20191116,002700,0,8.44,0.28,0,0,69.6,0.19,0,0,0.48,18.44,180,0,0,0,0.09,0,215.3,46,0,0
20191116,002800,0,8.07,0.27,0,0,66.58,0.18,0,0,0.46,18.38,180,0,0,0,0.09,0,215.3,46,0,0
20191116,002900,0,8.68,0.29,0,0,71.62,0.2,0,0,0.46,18.31,180,0,0,0,0.09,0,215.3,46,0,0
20191116,003000,0,8.79,0.29,0,0,72.49,0.2,0,0,0.44,18.31,180,0,0,0,0.09,0,215.3,46.2,0,0
20191116,003100,1.17,9.59,0.32,0,0,79.13,0.22,0,0,0.48,18.31,180,0,0,0,0.09,0,215.3,46.2,0,0
20191116,003200,0,8.93,0.3,0,0,73.68,0.2,0,0,0.51,18.31,180,0,0,0,0.09,0,215.3,46.3,0,0
20191116,003300,0,9.61,0.32,0,0,79.32,0.22,0,0,0.5,18.31,180,0,0,0,0.09,0,215.3,46.4,0,0
