dia_mes_ano,hora_minuto,irr,massaPM1,massaPM2,massaPM4,massaPM10,numPM1,numPM2,numPM4,numPM10,tamanho_medio,temp,vento_dir,vento_vel,rainfall,P_AC,I_AC,I_DC,V_AC,V_DC,IRR,P_DC
20191127,000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,214.2,38.2,0,0
20191127,000100,0,1.79,0.06,0,0,14.77,0.04,0,0,0.44,25.12,0,17.29,0,0,0.1,0,214.2,38.3,0,0
20191127,000200,0,2.05,0.07,0,0,16.93,0.05,0,0,0.44,25.19,0,13.3,0.5,0,0.1,0,214.2,38.4,0,0
20191127,000300,0,1.56,0.05,0,0,12.86,0.04,0,0,0.45,25.12,0,21.28,0.5,0,0.1,0,214.2,38.4,0,0
20191127,000400,0,1.78,0.06,0,0,14.69,0.04,0,0,0.45,25.12,0,15.96,0.5,0,0.1,0,214.2,38.5,0,0
20191127,000500,0,1.88,0.06,0,0,15.48,0.04,0,0,0.45,25.12,0,14.63,0.5,0,0.1,0,214.2,38.6,0,0
20191127,000600,0,1.76,0.06,0,0,14.51,0.04,0,0,0.44,25.31,45,14.63,0.5,0,0.1,0,214.2,38.6,0,0
20191127,000700,0,1.87,0.06,0,0,15.42,0.04,0,0,0.44,25.31,0,15.96,0.75,0,0.1,0,214.2,38.6,0,0
20191127,000800,0,2.13,0.07,0,0,17.61,0.05,0,0,0.44,25.25,0,13.3,0.75,0,0.1,0,214.2,38.5,0,0
20191127,000900,0,2.04,0.07,0,0,16.85,0.05,0,0,0.45,25.19,90,13.3,1,0,0.1,0,214.2,38.5,0,0
20191127,001000,0,2.25,0.07,0,0,18.53,0.05,0,0,0.45,25.19,135,9.31,1,0,0.1,0,214.2,38.5,0,0
20191127,001100,0,1.89,0.06,0,0,15.59,0.04,0,0,0.46,25.12,0,6.65,1,0,0.1,0,214.2,38.6,0,0
20191127,001200,0,1.86,0.06,0,0,15.35,0.04,0,0,0.45,25.19,0,18.62,1,0,0.1,0,214.2,38.6,0,0
20191127,001300,0,1.7,0.06,0,0,14.05,0.04,0,0,0.44,25.31,0,18.62,1,0,0.1,0,214.2,38.5,0,0
20191127,001400,0,1.82,0.06,0,0,15.03,0.04,0,0,0.44,25.25,0,22.61,1,0,0.1,0,214.2,38.5,0,0
