codigo_estacao,data,hora,temp_inst,temp_max,temp_min,umid_inst,umid_max,umid_min,pto_orvalho_inst,pto_orvalho_max,pto_orvalho_min,pressao,pressao_max,pressao_min,vento_vel,vento_direcao, vento_rajada,radiacao,precipitacao
A702,01/04/2020,19,33.4,34.0,32.6,36,39,33,16.1,17.8,14.7,951.3,951.8,951.3,0.2,73,3.9,2339.,0.0
A702,01/04/2020,20,33.0,33.8,32.7,33,40,33,14.6,17.4,14.6,951.0,951.3,951.0,0.8,11,3.6,1635.,0.0
A702,01/04/2020,21,30.5,33.8,30.5,52,53,33,19.7,19.7,14.9,951.2,951.2,951.0,0.0,360,2.1,623.3,0.0
A702,01/04/2020,22,29.2,30.6,29.0,48,56,43,17.0,20.5,16.3,951.4,951.5,951.2,0.7,360,1.9,111.6,0.0
A702,01/04/2020,23,25.7,29.2,24.6,64,75,48,18.3,20.0,17.0,951.7,951.7,951.3,0.0,18,2.3,-3.54,0.0
A702,02/04/2020,00,25.5,27.0,25.1,66,67,58,18.7,18.9,17.7,952.2,952.2,951.7,2.1,85,3.8,-3.54,0.0
A702,02/04/2020,01,24.0,25.8,24.0,75,75,65,19.3,19.3,18.6,952.6,952.6,952.1,1.7,84,2.7,-3.54,0.0
A702,02/04/2020,02,24.4,25.0,23.8,73,75,69,19.1,19.3,18.7,952.8,952.9,952.6,2.2,106,4.2,-3.54,0.0
A702,02/04/2020,03,24.5,24.5,23.8,69,74,69,18.5,19.1,18.5,952.7,952.8,952.6,2.4,99,3.7,-3.54,0.0
A702,02/04/2020,04,24.8,24.9,23.9,65,71,64,17.7,18.5,17.7,952.8,952.8,952.7,2.6,85,4.1,-3.54,0.0
A702,02/04/2020,05,23.4,25.1,23.4,73,73,63,18.3,18.3,17.5,952.9,952.9,952.8,1.4,95,4.5,-3.54,0.0
A702,02/04/2020,06,22.2,23.5,22.0,81,81,73,18.8,18.8,18.1,952.6,952.9,952.6,0.3,57,1.9,-3.54,0.0
A702,02/04/2020,07,22.5,22.5,21.5,81,84,79,19.0,19.0,18.6,952.5,952.7,952.4,2.6,92,3.1,-3.54,0.0
A702,02/04/2020,08,23.2,23.8,22.2,74,81,72,18.3,19.1,18.3,952.6,952.6,952.5,1.7,68,4.0,-3.54,0.0
A702,02/04/2020,09,22.6,23.7,22.6,78,78,72,18.6,18.7,18.3,953.2,953.2,952.6,2.0,91,3.2,-3.54,0.0
A702,02/04/2020,10,22.1,22.6,21.7,82,83,78,18.8,18.8,18.5,953.7,953.7,953.2,1.6,75,3.0,0.639,0.0
A702,02/04/2020,11,25.4,25.4,22.1,69,82,68,19.2,19.4,18.8,953.7,953.8,953.7,2.0,48,3.8,361.9,0.0
A702,02/04/2020,12,28.0,28.3,25.4,65,69,61,20.9,20.9,19.1,954.8,954.8,953.7,0.1,360,3.4,1081.,0.0
A702,02/04/2020,13,30.3,30.5,27.9,55,65,53,20.3,21.7,19.6,955.3,955.3,954.7,1.0,360,2.4,1778.,0.0
A702,02/04/2020,14,30.9,30.9,30.3,51,56,51,19.7,20.8,19.4,955.3,955.5,955.3,2.7,360,5.0,2427.,0.0
A702,02/04/2020,15,32.1,32.3,30.9,47,54,46,19.4,20.4,18.6,954.6,955.3,954.6,2.5,8,7.4,2964.,0.0
A702,02/04/2020,16,33.0,33.0,31.7,42,50,40,18.4,20.3,17.5,954.0,954.7,954.0,2.9,1,7.7,2893.,0.0
A702,02/04/2020,17,32.6,33.2,31.6,43,47,39,18.2,19.3,17.2,953.0,954.0,953.0,3.4,360,8.6,2444.,0.0
A702,02/04/2020,18,34.0,34.5,31.6,36,47,33,16.6,18.7,15.1,952.2,953.0,952.2,3.8,360,8.6,2652.,0.0
A702,02/04/2020,19,33.4,34.4,33.1,36,39,34,16.2,17.7,15.7,951.4,952.2,951.4,3.3,360,8.9,2291.,0.0
A702,02/04/2020,20,30.9,33.6,30.9,46,46,36,17.8,18.1,16.4,951.5,951.5,951.3,1.4,360,7.2,1073.,0.0
A702,02/04/2020,21,30.4,30.9,30.1,49,54,45,18.5,19.8,17.5,951.7,951.7,951.4,1.0,360,3.3,268.1,0.0
A702,02/04/2020,22,28.1,30.4,28.0,51,52,48,17.0,18.4,17.0,952.2,952.3,951.7,2.0,360,4.2,59.53,0.0
A702,02/04/2020,23,27.1,28.1,26.7,55,55,51,17.2,17.2,16.8,952.9,952.9,952.2,0.1,360,3.5,-3.54,0.0
A702,03/04/2020,00,26.3,27.1,26.3,56,57,54,16.9,17.4,16.7,953.2,953.2,952.9,1.3,360,2.8,-3.54,0.0
A702,03/04/2020,01,25.3,26.6,24.6,73,73,57,20.0,20.0,17.3,953.4,953.5,953.2,1.3,7,4.4,-3.48,0.0
A702,03/04/2020,02,24.1,25.3,23.9,78,79,73,20.0,20.1,19.9,953.1,953.5,953.1,2.2,59,3.1,-3.54,0.0
A702,03/04/2020,03,24.2,24.7,23.7,78,80,76,20.0,20.2,19.9,953.0,953.2,953.0,1.3,24,2.9,-3.54,0.0
A702,03/04/2020,04,23.5,24.7,23.5,80,80,76,20.0,20.2,19.8,952.8,953.1,952.8,0.3,11,2.1,-3.54,0.0
A702,03/04/2020,05,23.3,24.2,23.1,82,82,78,20.2,20.2,19.7,952.5,952.8,952.5,1.9,6,3.7,-3.53,0.0
A702,03/04/2020,06,22.3,23.3,22.3,87,87,82,20.0,20.3,20.0,952.4,952.6,952.2,0.2,84,3.7,-3.54,0.0
A702,03/04/2020,07,22.5,23.0,22.1,83,87,82,19.6,20.2,19.5,952.1,952.4,952.1,1.8,28,3.4,-3.54,0.0
A702,03/04/2020,08,22.2,22.7,22.0,84,85,82,19.4,19.6,19.3,952.1,952.2,952.0,3.0,1,5.2,-3.50,0.0
A702,03/04/2020,09,21.5,22.3,21.5,88,88,84,19.4,19.5,19.4,952.3,952.3,952.0,4.0,7,6.6,-3.54,0.0
A702,03/04/2020,10,21.3,21.5,21.1,90,90,88,19.5,19.5,19.3,952.9,952.9,952.2,2.5,11,6.6,-0.43,0.0
A702,03/04/2020,11,22.1,22.1,21.2,87,90,87,20.0,20.0,19.5,953.7,953.7,952.9,2.3,10,4.9,309.8,0.0
A702,03/04/2020,12,23.1,23.6,22.1,81,87,81,19.7,20.2,19.7,954.0,954.0,953.6,3.7,2,5.8,937.4,0.0
A702,03/04/2020,13,24.4,24.7,23.1,75,82,75,19.8,20.0,19.6,954.5,954.5,954.0,4.1,5,6.9,1049.,0.0
A702,03/04/2020,14,24.6,24.9,24.0,77,78,74,20.3,20.3,19.6,954.7,954.8,954.5,4.0,1,7.3,953.7,0.0
A702,03/04/2020,15,24.5,24.7,23.6,76,81,75,20.0,20.4,19.6,954.7,954.8,954.6,3.7,1,7.9,1517.,0.0
A702,03/04/2020,16,26.0,26.4,24.0,70,78,68,20.0,20.4,19.6,954.0,954.7,954.0,3.0,2,6.0,2034.,0.0
A702,03/04/2020,17,26.5,26.8,25.7,68,70,65,20.0,20.3,19.2,952.9,954.0,952.9,1.8,1,5.6,1441.,0.0
A702,03/04/2020,18,26.5,27.1,26.1,67,70,66,19.8,20.5,19.5,952.1,952.9,952.1,3.3,360,5.7,1039.,0.0
A702,03/04/2020,19,27.3,27.4,26.2,64,68,61,19.8,20.0,19.2,951.4,952.1,951.4,2.7,1,5.5,1615.,0.0
A702,03/04/2020,20,27.0,27.3,26.4,62,67,61,19.1,19.8,18.8,951.1,951.4,951.1,2.7,360,5.4,1243.,0.0
A702,03/04/2020,21,25.7,27.2,25.7,65,66,61,18.6,19.5,18.6,951.0,951.1,950.9,2.7,360,4.8,715.4,0.0
A702,03/04/2020,22,23.5,25.7,23.5,69,71,65,17.5,18.8,17.5,951.0,951.1,950.9,2.0,360,4.8,104.8,0.0
A702,03/04/2020,23,21.8,23.5,21.8,58,69,51,13.1,17.4,12.1,951.2,951.2,950.9,2.0,21,4.5,-3.54,0.0
A702,04/04/2020,00,21.0,22.2,21.0,56,58,51,11.7,13.1,11.4,951.6,951.6,951.2,2.6,51,5.0,-3.54,0.0
A702,04/04/2020,01,21.1,21.5,20.9,53,56,52,11.0,11.8,10.9,952.0,952.0,951.6,2.6,130,4.4,-3.48,0.0
A702,04/04/2020,02,21.0,21.6,20.9,54,55,51,11.4,11.5,10.9,951.8,952.1,951.8,2.8,131,4.3,-3.54,0.0
A702,04/04/2020,03,20.9,21.4,20.7,51,55,49,10.3,11.5,10.1,952.0,952.0,951.8,3.2,134,4.6,-3.54,0.0
A702,04/04/2020,04,19.8,21.0,19.8,52,53,49,9.8,10.4,9.7,951.6,952.0,951.6,3.4,62,5.6,-3.54,0.0
A702,04/04/2020,05,19.3,19.8,19.1,53,56,52,9.4,10.2,9.4,951.2,951.6,951.2,3.5,124,5.7,-3.54,0.0
A702,04/04/2020,06,18.5,19.3,18.3,55,56,52,9.2,9.5,9.1,951.0,951.2,951.0,3.6,131,5.5,-3.54,0.0
A702,04/04/2020,07,17.9,18.6,17.9,53,56,52,8.3,9.3,8.2,950.8,951.0,950.8,3.8,128,6.3,-3.54,0.0
A702,04/04/2020,08,17.4,17.9,17.4,55,56,53,8.3,8.6,8.0,951.2,951.2,950.8,4.0,133,6.0,-3.54,0.0
A702,04/04/2020,09,17.1,17.5,17.0,55,56,53,8.1,8.3,7.9,951.7,951.8,951.2,3.7,131,6.0,-3.54,0.0
A702,04/04/2020,10,16.7,17.1,16.6,57,57,54,8.1,8.1,7.7,952.4,952.4,951.7,3.4,133,6.3,0.136,0.0
A702,04/04/2020,11,18.4,18.4,16.6,53,58,53,8.5,8.8,8.0,952.9,952.9,952.4,3.5,131,6.3,325.8,0.0
A702,04/04/2020,12,21.2,21.2,18.3,44,54,44,8.4,9.2,8.4,953.4,953.4,952.9,4.2,115,6.5,1114.,0.0
A702,04/04/2020,13,24.2,24.3,21.2,34,44,34,7.4,9.3,7.4,954.0,954.0,953.4,2.3,107,6.5,1674.,0.0
A702,04/04/2020,14,25.0,25.8,24.2,35,38,33,8.3,10.0,7.3,954.0,954.1,954.0,1.9,19,4.4,2001.,0.0
A702,04/04/2020,15,26.7,26.8,24.8,35,39,32,9.8,11.0,7.5,953.3,954.0,953.3,1.9,42,3.9,2707.,0.0
A702,04/04/2020,16,27.6,28.1,26.6,42,45,35,13.5,14.7,10.0,952.6,953.3,952.6,2.7,5,7.7,3129.,0.0
A702,04/04/2020,17,27.9,28.5,27.3,42,45,40,13.7,15.0,12.8,951.7,952.6,951.7,3.3,2,7.7,3036.,0.0
A702,04/04/2020,18,29.2,29.3,27.9,44,45,40,15.7,15.7,14.2,951.2,951.7,951.1,3.0,1,7.9,2746.,0.0
A702,04/04/2020,19,29.0,29.3,28.6,42,46,41,14.7,16.1,14.6,950.6,951.2,950.6,2.3,360,6.9,2254.,0.0
A702,04/04/2020,20,28.8,29.4,28.6,42,46,42,14.5,16.0,14.5,950.5,950.7,950.4,2.2,1,5.4,1548.,0.0
A702,04/04/2020,21,27.9,29.1,27.9,47,47,41,15.6,15.7,14.4,950.7,950.7,950.5,1.6,22,4.8,756.4,0.0
A702,04/04/2020,22,24.1,27.8,24.1,63,63,47,16.6,17.0,15.6,950.9,950.9,950.7,1.8,52,2.6,101.0,0.0
A702,04/04/2020,23,23.3,24.1,23.3,67,67,62,16.7,16.7,16.4,951.3,951.3,950.9,1.7,58,2.8,-3.54,0.0
A702,05/04/2020,00,22.5,23.3,22.5,69,69,67,16.6,16.8,16.6,951.8,951.8,951.3,2.1,55,2.7,-3.54,0.0
A702,05/04/2020,01,22.6,22.8,22.3,69,71,69,16.7,16.8,16.6,952.3,952.3,951.7,1.9,59,2.5,-3.54,0.0
A702,05/04/2020,02,22.1,22.8,22.1,73,73,69,17.1,17.1,16.7,952.6,952.6,952.3,2.1,60,2.9,-3.54,0.0
A702,05/04/2020,03,22.0,22.1,21.1,75,79,73,17.5,17.5,17.1,952.8,952.8,952.5,1.7,25,2.8,-3.54,0.0
A702,05/04/2020,04,21.7,22.3,21.4,77,78,74,17.5,17.6,17.2,952.7,952.8,952.7,1.3,13,2.2,-3.54,0.0
A702,05/04/2020,05,22.0,22.1,21.5,76,78,75,17.6,17.6,17.4,952.5,952.7,952.4,1.5,56,2.2,-3.54,0.0
A702,05/04/2020,06,20.9,22.0,20.4,82,84,76,17.6,17.7,17.2,952.2,952.5,952.2,1.7,102,2.6,-3.52,0.0
A702,05/04/2020,07,20.0,20.9,19.7,86,88,82,17.6,17.7,17.4,952.0,952.3,952.0,1.2,73,2.1,-3.54,0.0
A702,05/04/2020,08,19.7,20.2,19.5,87,88,85,17.4,17.7,17.4,951.9,952.0,951.8,2.3,98,3.0,-3.54,0.0
A702,05/04/2020,09,20.1,20.2,19.7,86,87,86,17.7,17.8,17.4,952.2,952.2,951.9,1.8,83,2.9,-3.54,0.0
A702,05/04/2020,10,20.1,20.2,19.6,87,89,86,17.8,17.9,17.6,952.5,952.5,952.1,1.6,91,2.3,0.108,0.0
A702,05/04/2020,11,24.3,24.3,20.0,76,87,76,19.8,19.8,17.8,953.2,953.3,952.5,1.1,85,2.8,334.5,0.0
A702,05/04/2020,12,26.9,27.0,24.3,63,76,62,19.2,20.8,19.1,954.0,954.0,953.2,1.7,57,3.1,1090.,0.0
A702,05/04/2020,13,28.3,28.3,26.9,59,64,57,19.4,19.7,18.8,954.4,954.4,954.0,2.3,29,4.2,1834.,0.0
A702,05/04/2020,14,29.7,29.8,28.3,54,59,52,19.3,20.0,18.8,954.4,954.5,954.4,2.0,6,5.1,2426.,0.0
A702,05/04/2020,15,30.8,30.9,29.4,47,55,46,18.3,19.8,17.7,953.5,954.4,953.5,2.9,13,5.6,2891.,0.0
A702,05/04/2020,16,31.8,31.9,30.4,42,48,41,17.3,18.8,16.4,952.5,953.5,952.5,3.2,3,7.9,3153.,0.0
A702,05/04/2020,17,31.8,32.4,31.5,42,44,38,17.3,18.2,15.8,951.7,952.5,951.7,3.2,8,7.6,3131.,0.0
A702,05/04/2020,18,32.7,33.0,31.4,42,45,40,18.0,18.8,17.0,951.2,951.7,951.2,3.8,4,7.5,2722.,0.0
A702,05/04/2020,19,32.8,33.0,31.8,35,44,35,15.5,18.3,15.4,950.8,951.2,950.7,3.5,4,8.1,2138.,0.0
A702,05/04/2020,20,31.6,32.9,31.1,41,43,34,16.7,17.1,15.1,950.5,950.8,950.5,2.8,15,7.9,1262.,0.0
A702,05/04/2020,21,30.2,31.6,29.5,49,50,41,18.4,18.5,16.4,950.5,950.6,950.4,1.4,8,6.5,352.0,0.0
A702,05/04/2020,22,27.3,30.3,27.3,58,59,49,18.5,18.6,18.1,950.8,950.8,950.5,1.1,8,3.4,73.58,0.0
A702,05/04/2020,23,25.9,27.3,25.9,64,64,59,18.4,18.6,18.1,951.5,951.5,950.8,1.4,22,2.6,-3.54,0.0
A702,06/04/2020,00,26.1,26.1,25.2,62,66,62,18.3,18.6,18.2,952.6,952.6,951.5,1.4,22,2.2,-3.54,0.0
A702,06/04/2020,01,23.2,25.8,23.2,75,75,63,18.6,18.7,18.2,953.2,953.2,952.6,1.8,57,2.4,-3.48,0.0
A702,06/04/2020,02,22.7,24.1,22.5,78,78,71,18.6,18.7,18.5,953.1,953.2,953.0,1.8,71,2.3,-3.54,0.0
A702,06/04/2020,03,23.0,23.0,22.1,76,80,76,18.6,18.6,18.4,953.3,953.3,953.1,2.1,65,2.7,-3.54,0.0
A702,06/04/2020,04,24.1,24.3,23.0,71,76,71,18.5,18.7,18.5,953.5,953.6,953.3,2.3,62,3.2,-3.54,0.0
A702,06/04/2020,05,23.2,24.3,22.6,74,77,70,18.3,18.6,18.3,953.0,953.5,953.0,2.0,63,3.5,-3.54,0.0
A702,06/04/2020,06,23.2,23.4,22.4,75,78,74,18.4,18.5,18.2,952.8,953.1,952.8,2.4,57,3.5,-3.54,0.0
A702,06/04/2020,07,23.1,23.6,22.8,75,76,73,18.3,18.5,18.2,952.8,952.9,952.7,2.5,55,3.2,-3.54,0.0
A702,06/04/2020,08,22.9,23.5,22.9,75,75,72,18.2,18.3,18.1,953.2,953.2,952.8,2.4,59,3.3,-3.54,0.0
A702,06/04/2020,09,22.9,23.1,22.7,77,77,75,18.6,18.6,18.2,953.7,953.7,953.2,1.6,45,3.0,-3.54,0.0
A702,06/04/2020,10,23.2,23.4,22.9,75,77,75,18.5,18.7,18.5,954.2,954.2,953.7,2.1,41,3.3,-0.19,0.0
A702,06/04/2020,11,25.7,25.7,23.2,69,75,68,19.5,19.5,18.5,954.9,954.9,954.2,2.0,55,3.1,316.3,0.0
A702,06/04/2020,12,28.5,28.5,25.7,60,69,58,19.8,20.3,19.4,955.7,955.7,954.9,1.7,29,3.1,1071.,0.0
A702,06/04/2020,13,30.1,30.3,28.5,50,60,50,18.4,20.2,18.4,955.8,955.8,955.6,3.1,6,5.2,1805.,0.0
A702,06/04/2020,14,31.1,31.3,30.0,51,52,49,19.7,20.2,18.7,955.5,955.8,955.5,3.3,6,6.0,2338.,0.0
A702,06/04/2020,15,32.9,33.0,31.1,43,52,42,18.5,20.4,17.6,955.0,955.5,955.0,3.2,5,8.2,2854.,0.0
A702,06/04/2020,16,33.1,33.4,31.4,43,46,41,18.7,19.4,18.0,953.8,955.0,953.8,3.6,6,8.6,3033.,0.0
A702,06/04/2020,17,32.7,33.7,31.8,43,46,40,18.5,19.2,17.7,952.8,953.8,952.8,3.3,1,7.8,2174.,0.0
A702,06/04/2020,18,33.3,34.3,32.6,42,46,38,18.5,20.5,17.6,951.8,952.8,951.8,4.1,360,8.1,2855.,0.0
A702,06/04/2020,19,31.0,34.1,31.0,51,51,40,19.6,20.0,18.0,951.0,951.9,951.0,1.3,360,8.1,1574.,0.0
A702,06/04/2020,20,30.5,31.1,30.1,54,56,50,20.1,20.8,19.5,950.3,951.0,950.3,2.4,360,8.2,544.5,0.0
A702,06/04/2020,21,28.4,30.5,28.3,65,65,54,21.1,21.2,20.1,950.8,950.8,950.3,1.9,360,8.2,280.3,0.0
A702,06/04/2020,22,26.7,28.5,26.7,70,70,62,20.8,21.1,20.6,951.8,951.8,950.7,1.6,360,5.8,70.55,0.0
A702,06/04/2020,23,26.3,26.8,26.3,72,72,70,20.8,21.0,20.7,951.5,951.9,951.5,0.9,3,2.8,-3.54,0.0
A702,07/04/2020,00,25.5,26.3,25.1,77,78,72,21.1,21.2,20.7,952.4,952.4,951.5,0.7,24,2.1,-3.52,0.0
A702,07/04/2020,01,25.1,25.8,25.1,82,82,75,21.7,21.7,21.1,953.3,953.4,952.4,0.5,40,1.9,-3.18,0.0
A702,07/04/2020,02,21.7,25.9,21.7,82,82,74,18.6,21.8,18.5,955.5,955.5,953.3,8.3,79,14.6,-0.41,0.0
A702,07/04/2020,03,19.1,21.7,18.8,93,95,82,17.9,18.6,17.8,955.9,956.5,955.5,7.7,54,16.0,1.421,11.6
A702,07/04/2020,04,19.0,19.1,18.9,91,95,91,17.6,18.1,17.5,955.5,956.0,954.9,6.5,116,16.6,-0.59,3.8
A702,07/04/2020,05,18.4,19.1,18.4,91,93,91,17.0,17.6,16.9,955.3,956.0,955.3,7.6,119,14.1,-0.97,9.2
A702,07/04/2020,06,18.5,18.5,18.2,91,92,91,17.0,17.0,16.8,954.9,955.4,954.7,5.4,96,14.1,-2.16,4.0
A702,07/04/2020,07,18.4,18.6,18.4,92,92,90,17.1,17.1,16.9,956.3,956.3,954.7,3.3,42,11.0,-3.06,0.8
A702,07/04/2020,08,18.1,18.5,18.0,96,96,92,17.4,17.5,17.1,957.1,957.2,956.3,1.3,100,5.9,-1.06,10.0
A702,07/04/2020,09,18.5,18.5,18.0,91,97,91,16.9,17.5,16.9,955.0,957.1,955.0,6.8,98,11.5,-2.35,5.0
A702,07/04/2020,10,18.7,18.7,18.5,89,91,89,16.8,17.0,16.8,953.8,955.0,953.8,6.3,80,12.2,-2.47,0.4
A702,07/04/2020,11,18.9,19.3,18.6,90,90,87,17.2,17.2,16.9,955.5,955.8,953.5,3.3,29,11.4,57.03,0.0
A702,07/04/2020,12,20.5,20.5,18.9,84,89,84,17.8,17.8,17.0,955.6,955.8,955.2,2.9,127,6.9,489.9,0.0
A702,07/04/2020,13,23.3,23.3,20.5,73,85,73,18.3,18.7,17.6,956.0,956.2,955.6,1.7,101,6.6,1746.,0.0
A702,07/04/2020,14,23.3,24.2,22.8,76,78,71,18.7,19.5,18.2,956.6,956.6,956.0,4.4,5,7.1,2473.,0.0
A702,07/04/2020,15,23.6,24.3,23.0,74,77,72,18.7,19.2,18.4,956.2,956.7,956.1,4.5,2,8.6,2353.,0.0
A702,07/04/2020,16,25.0,25.8,23.6,69,74,67,18.9,19.4,18.4,955.9,956.3,955.9,4.1,3,7.6,2852.,0.0
A702,07/04/2020,17,24.9,26.1,24.7,67,69,65,18.4,19.3,18.3,955.5,955.9,955.4,3.8,3,7.6,2400.,0.0
A702,07/04/2020,18,24.8,25.6,24.7,68,69,65,18.5,19.1,18.2,955.2,955.5,955.1,3.7,360,7.0,1788.,0.0
A702,07/04/2020,19,25.6,26.1,24.8,65,68,62,18.6,19.1,18.1,954.5,955.2,954.5,3.4,1,6.3,1977.,0.0
A702,07/04/2020,20,24.8,26.2,24.8,66,68,63,18.1,19.0,18.0,954.1,954.5,954.1,3.4,360,5.5,1073.,0.0
A702,07/04/2020,21,23.9,24.9,23.7,69,70,65,17.9,18.5,17.7,954.2,954.2,954.1,2.3,360,6.2,355.1,0.0
A702,07/04/2020,22,22.5,23.9,22.4,77,77,69,18.3,18.3,17.8,954.4,954.4,954.1,1.8,2,3.8,41.12,0.0
A702,07/04/2020,23,22.5,22.5,22.1,77,79,77,18.3,18.4,18.2,955.0,955.0,954.3,1.3,73,2.9,-3.52,0.0
A702,08/04/2020,00,22.3,22.9,22.0,79,81,75,18.5,18.7,18.3,955.7,955.7,955.0,2.0,127,5.2,-3.42,0.0
A702,08/04/2020,01,21.6,22.3,21.5,80,81,79,18.1,18.4,18.1,956.1,956.1,955.7,1.6,110,4.0,-3.54,0.0
A702,08/04/2020,02,21.1,21.6,20.8,84,84,80,18.2,18.3,17.9,956.2,956.3,956.1,2.3,37,4.2,-3.52,0.0
A702,08/04/2020,03,20.5,21.2,20.5,86,87,83,18.1,18.2,18.1,956.2,956.2,956.0,2.1,16,4.6,-3.54,0.0
A702,08/04/2020,04,20.4,20.7,20.3,83,87,83,17.4,18.1,17.4,955.9,956.2,955.9,2.9,27,5.4,-3.54,0.0
A702,08/04/2020,05,19.5,20.4,19.4,80,83,80,15.9,17.4,15.9,955.1,955.9,955.1,4.1,61,6.8,-3.54,0.0
A702,08/04/2020,06,18.7,19.5,18.6,80,81,78,15.1,15.9,15.0,955.1,955.2,955.0,3.5,89,7.6,-3.54,0.0
A702,08/04/2020,07,18.1,18.8,18.0,80,81,78,14.6,15.0,14.5,954.8,955.2,954.8,3.4,126,6.5,-3.54,0.0
A702,08/04/2020,08,17.9,18.4,17.9,73,80,70,13.1,14.7,12.9,955.1,955.1,954.8,3.9,133,7.0,-3.54,0.0
A702,08/04/2020,09,17.3,17.9,17.3,75,77,73,12.9,13.3,12.8,955.0,955.1,954.8,3.6,131,6.2,-3.54,0.0
A702,08/04/2020,10,16.8,17.3,16.7,78,78,75,13.0,13.0,12.9,955.2,955.2,955.0,3.7,133,5.4,-0.72,0.0
A702,08/04/2020,11,18.3,18.3,16.7,75,81,75,13.8,13.9,13.0,955.9,955.9,955.2,3.2,126,5.3,363.3,0.0
A702,08/04/2020,12,21.4,21.4,18.3,61,75,61,13.5,14.1,12.7,956.1,956.1,955.7,3.5,127,7.5,1225.,0.0
A702,08/04/2020,13,24.4,24.4,21.1,55,62,54,14.8,14.8,13.1,956.3,956.3,956.1,2.7,116,6.5,1872.,0.0
A702,08/04/2020,14,26.0,26.0,23.9,53,57,51,15.7,15.7,14.3,956.7,956.7,956.3,1.8,83,4.9,2436.,0.0
A702,08/04/2020,15,27.8,27.8,25.8,52,55,49,17.0,17.0,15.1,956.0,956.7,956.0,1.1,25,4.1,3051.,0.0
A702,08/04/2020,16,27.4,28.0,26.9,52,53,48,16.6,17.4,15.4,955.2,956.0,955.2,1.4,6,4.1,2871.,0.0
A702,08/04/2020,17,28.0,28.4,26.9,51,55,49,17.0,17.5,15.8,954.5,955.2,954.5,1.9,27,7.3,2742.,0.0
A702,08/04/2020,18,28.5,28.5,27.1,49,54,48,16.7,17.6,15.9,953.8,954.5,953.8,2.6,2,5.3,2627.,0.0
A702,08/04/2020,19,27.9,28.4,27.6,48,51,45,15.8,17.1,14.9,953.6,953.9,953.6,2.4,2,5.7,2205.,0.0
A702,08/04/2020,20,26.3,28.2,26.0,57,58,47,17.2,17.4,15.7,953.2,953.6,953.2,2.6,360,5.7,1310.,0.0
