codigo_estacao,data,hora,temp_inst,temp_max,temp_min,umid_inst,umid_max,umid_min,pto_orvalho_inst,pto_orvalho_max,pto_orvalho_min,pressao,pressao_max,pressao_min,vento_vel,vento_direcao, vento_rajada,radiacao,precipitacao
A702,15/10/2019,14,29.6,29.9,27.7,50,55,47,18.0,18.3,17.2,956.0,956.2,956.0,5.3,////,8.9,3038.,0.0
A702,15/10/2019,15,30.6,31.3,28.3,43,52,41,16.6,17.8,16.1,955.7,956.0,955.6,5.0,////,9.0,3456.,0.0
A702,15/10/2019,16,32.1,32.3,29.7,41,46,40,17.3,17.4,16.4,954.8,955.7,954.8,3.9,////,9.0,3609.,0.0
A702,15/10/2019,17,32.3,33.9,31.2,40,44,37,16.9,17.7,16.2,953.9,954.8,953.9,3.3,////,7.7,3338.,0.0
A702,15/10/2019,18,33.7,34.9,32.2,34,40,32,15.6,16.8,15.3,952.8,953.9,952.8,3.3,////,8.2,3319.,0.0
A702,15/10/2019,19,33.5,34.3,32.8,35,37,33,15.8,16.6,15.3,952.0,952.8,951.9,4.2,////,8.7,2298.,0.0
A702,15/10/2019,20,28.8,34.1,28.8,57,57,33,19.5,19.5,15.5,952.5,952.5,951.9,5.5,////,9.8,1442.,0.0
A702,15/10/2019,21,25.9,28.8,25.2,70,76,57,20.0,20.8,19.6,952.6,952.6,951.9,5.3,////,10.4,751.7,0.4
A702,15/10/2019,22,24.7,25.9,24.5,70,73,67,19.0,20.6,19.0,953.1,953.4,952.6,2.9,////,8.9,128.3,0.0
A702,15/10/2019,23,24.1,24.8,23.6,74,77,70,19.2,19.5,18.8,955.4,955.4,953.1,1.5,////,7.3,-2.95,0.0
A702,16/10/2019,0,23.7,24.4,23.7,75,76,71,19.1,19.4,18.7,954.7,955.5,954.7,3.5,////,6.2,-3.04,0.0
A702,16/10/2019,1,23.2,23.7,22.9,78,81,76,19.0,19.6,19.0,954.3,954.7,954.2,6.0,////,9.8,-3.50,0.4
A702,16/10/2019,2,22.0,23.2,22.0,79,79,70,18.3,19.1,17.3,954.4,954.4,954.2,5.1,////,10.7,-1.97,0.0
A702,16/10/2019,3,22.0,22.2,21.9,74,80,74,17.2,18.3,17.2,954.4,954.5,954.3,4.0,////,7.4,-3.50,0.0
A702,16/10/2019,4,21.9,22.4,21.7,73,75,69,16.8,17.2,16.5,954.1,954.4,953.9,4.1,////,6.7,-3.46,0.0
A702,16/10/2019,5,21.5,22.5,21.2,76,79,69,17.2,17.5,16.5,953.8,954.1,953.8,3.7,////,6.7,-2.79,0.0
A702,16/10/2019,6,22.1,22.3,21.5,74,77,72,17.4,17.4,16.8,953.3,953.8,953.3,3.5,////,6.2,-3.43,0.0
A702,16/10/2019,7,22.2,22.3,22.0,82,82,74,19.0,19.0,17.4,953.3,953.4,953.2,4.7,////,7.6,-3.40,0.0
A702,16/10/2019,8,22.6,22.6,22.1,83,83,82,19.5,19.5,19.0,953.3,953.4,953.2,5.6,////,8.1,-3.52,0.0
A702,16/10/2019,9,23.4,23.4,22.5,73,83,73,18.3,19.5,18.3,953.3,953.4,953.2,6.0,////,9.5,-3.40,0.0
A702,16/10/2019,10,23.4,23.6,23.3,71,74,70,17.9,18.3,17.9,953.7,953.7,953.3,6.1,////,10.9,28.97,0.0
A702,16/10/2019,11,23.3,23.4,23.3,69,72,69,17.3,18.0,17.3,954.3,954.3,953.7,7.2,////,12.9,141.3,0.0
A702,16/10/2019,12,23.5,23.6,23.3,67,69,67,17.0,17.3,16.9,955.3,955.3,954.3,2.7,////,12.9,274.4,0.0
A702,16/10/2019,13,24.4,24.4,23.5,64,67,64,17.1,17.3,16.8,955.1,955.3,955.1,4.5,////,7.0,597.6,0.0
A702,16/10/2019,14,26.5,26.5,24.4,58,64,58,17.5,17.6,17.1,955.2,955.2,955.1,2.8,////,6.9,1302.,0.0
A702,16/10/2019,15,29.3,29.4,26.2,47,58,47,16.9,17.6,16.5,954.9,955.2,954.9,2.7,////,4.9,1762.,0.0
A702,16/10/2019,16,30.2,32.2,29.3,45,48,39,16.8,17.4,15.9,954.2,954.9,954.2,3.3,////,7.2,2900.,0.0
A702,16/10/2019,17,32.5,33.4,30.2,38,44,37,16.5,17.2,15.8,953.1,954.2,953.1,4.3,////,7.1,3076.,0.0
A702,16/10/2019,18,33.1,33.6,31.6,36,40,35,16.2,17.1,15.8,952.0,953.1,952.0,2.9,////,7.8,2440.,0.0
A702,16/10/2019,19,33.4,34.7,33.0,35,36,32,16.0,16.5,15.2,951.4,952.0,951.4,3.1,////,7.0,2299.,0.0
A702,16/10/2019,20,33.5,34.2,33.0,33,35,33,15.0,16.2,14.9,950.7,951.4,950.7,3.5,////,6.7,1531.,0.0
A702,16/10/2019,21,29.7,34.0,29.7,51,51,32,18.4,18.5,14.6,951.1,951.1,950.6,3.7,////,8.1,794.9,0.0
A702,16/10/2019,22,27.8,29.6,27.8,55,55,51,18.0,18.5,18.0,951.4,951.4,951.1,3.8,////,6.5,108.8,0.0
A702,16/10/2019,23,26.4,27.8,26.4,59,59,55,17.7,18.0,17.6,952.0,952.0,951.3,3.0,////,5.3,-3.54,0.0
A702,17/10/2019,0,26.3,26.6,26.2,59,60,58,17.7,17.8,17.6,952.3,952.3,952.0,3.0,////,4.7,-3.54,0.0
A702,17/10/2019,1,26.0,26.4,25.7,59,60,58,17.4,17.7,17.4,952.7,952.7,952.3,2.4,////,5.2,-3.54,0.0
A702,17/10/2019,2,26.1,26.2,25.6,56,60,56,16.6,17.4,16.6,952.8,952.8,952.7,3.0,////,4.9,-3.54,0.0
A702,17/10/2019,3,27.3,27.3,26.1,51,56,51,16.1,16.6,16.1,952.6,952.8,952.6,3.5,////,5.1,-3.52,0.0
A702,17/10/2019,4,26.1,27.3,26.1,55,55,50,16.3,16.3,16.0,952.1,952.6,952.1,2.5,////,6.2,-3.53,0.0
A702,17/10/2019,5,24.5,26.1,23.8,64,68,55,17.3,17.7,16.3,951.6,952.1,951.6,2.7,////,5.0,-3.17,0.4
A702,17/10/2019,6,24.1,24.7,23.3,65,69,63,17.1,17.5,17.1,951.3,951.6,951.3,3.1,////,5.1,-3.17,0.0
A702,17/10/2019,7,24.0,24.5,22.7,64,72,62,16.7,17.3,16.6,951.3,951.4,951.2,3.6,////,5.7,-3.52,0.0
A702,17/10/2019,8,24.5,25.5,24.0,63,64,57,17.1,17.2,16.2,952.4,952.4,951.3,1.8,////,5.4,-3.21,0.0
A702,17/10/2019,9,23.1,24.6,23.1,69,70,63,17.1,17.3,16.9,952.9,952.9,952.4,2.4,////,4.0,-3.43,0.0
A702,17/10/2019,10,24.3,24.9,23.1,64,69,60,17.1,17.3,16.6,952.9,953.1,952.7,1.9,////,4.9,42.33,0.0
A702,17/10/2019,11,25.4,25.4,24.2,58,65,58,16.6,17.3,16.5,952.8,952.9,952.8,4.1,////,5.9,111.4,0.0
A702,17/10/2019,12,27.3,27.3,25.4,51,59,51,16.2,17.2,16.2,953.6,953.6,952.8,3.6,////,5.9,256.4,0.0
A702,17/10/2019,13,27.4,27.7,27.2,50,51,48,16.0,16.3,15.7,954.3,954.3,953.6,1.8,////,7.8,377.1,0.0
A702,17/10/2019,14,27.3,27.4,26.9,53,55,50,17.0,17.1,16.1,954.6,954.7,954.3,0.6,////,4.0,345.5,0.0
A702,17/10/2019,15,27.0,27.3,26.4,58,58,53,17.9,17.9,17.0,954.1,954.7,954.1,2.7,////,4.6,470.4,0.0
A702,17/10/2019,16,28.5,28.6,26.8,51,58,50,17.5,18.0,17.0,953.3,954.1,953.3,3.5,////,5.6,961.3,0.0
A702,17/10/2019,17,29.4,29.6,28.4,47,52,46,16.8,17.6,16.6,952.7,953.3,952.7,2.4,////,5.5,1175.,0.0
A702,17/10/2019,18,31.0,31.2,29.4,43,48,42,16.9,17.5,16.6,951.7,952.7,951.7,2.6,////,4.6,1435.,0.0
A702,17/10/2019,19,32.1,32.7,30.9,39,43,37,16.6,16.9,15.4,950.9,951.7,950.9,3.2,////,4.9,1544.,0.0
A702,17/10/2019,20,33.2,33.2,31.7,34,41,34,15.4,17.0,15.1,950.2,950.9,950.1,3.1,////,5.5,1336.,0.0
A702,17/10/2019,21,31.8,33.2,31.8,35,38,34,14.6,16.6,14.6,950.2,950.3,950.1,2.4,////,5.8,734.1,0.0
A702,17/10/2019,22,29.7,31.8,29.7,38,39,35,13.9,15.0,13.9,950.7,950.7,950.2,3.5,////,5.3,131.4,0.0
A702,17/10/2019,23,27.1,29.8,27.1,47,48,37,14.9,15.0,13.5,950.8,950.9,950.6,2.6,////,5.3,-3.54,0.0
A702,18/10/2019,0,25.7,27.1,25.7,53,53,47,15.3,15.4,14.9,951.4,951.4,950.8,2.9,////,3.9,-3.54,0.0
A702,18/10/2019,1,25.3,25.7,24.4,55,58,53,15.5,15.7,15.3,951.7,951.9,951.4,2.4,////,3.6,-3.54,0.0
A702,18/10/2019,2,25.4,25.8,24.9,55,56,52,15.6,15.8,15.3,952.2,952.2,951.7,3.6,////,4.7,-3.54,0.0
A702,18/10/2019,3,26.4,26.9,25.4,47,55,46,14.4,15.6,14.2,951.9,952.4,951.9,4.0,////,6.2,-3.54,0.0
A702,18/10/2019,4,25.1,26.5,24.9,56,57,47,15.8,15.8,14.4,951.3,952.0,951.3,3.2,////,6.3,-3.54,0.0
A702,18/10/2019,5,25.3,26.5,25.2,56,57,51,15.9,15.9,15.5,951.7,951.8,951.3,2.8,////,6.4,-3.54,0.0
A702,18/10/2019,6,24.2,26.0,24.1,59,59,53,15.7,16.1,15.5,951.5,951.8,951.5,1.3,////,5.2,-3.54,0.0
A702,18/10/2019,7,23.4,24.6,23.4,63,63,59,15.9,16.1,15.6,951.5,951.7,951.5,0.3,////,2.3,-3.54,0.0
A702,18/10/2019,8,23.7,23.9,23.4,65,66,62,16.7,16.8,16.0,951.8,951.8,951.5,1.7,////,2.7,-3.54,0.0
A702,18/10/2019,9,23.5,24.7,23.5,63,65,59,16.0,16.7,15.9,952.4,952.4,951.8,1.1,////,2.3,-3.50,0.0
A702,18/10/2019,10,25.0,25.1,23.3,58,64,57,16.1,16.4,15.8,953.3,953.3,952.4,1.7,////,3.5,65.32,0.0
A702,18/10/2019,11,24.9,25.0,24.6,62,63,58,17.2,17.2,16.1,953.7,953.7,953.2,0.0,////,3.3,206.9,0.0
A702,18/10/2019,12,27.4,27.4,24.9,53,62,53,16.8,17.8,16.8,954.3,954.3,953.7,2.1,////,4.1,436.7,0.0
A702,18/10/2019,13,27.9,28.0,27.0,50,54,50,16.6,17.0,16.5,954.9,954.9,954.3,2.5,////,5.5,861.5,0.0
A702,18/10/2019,14,29.2,29.3,27.9,46,51,45,16.3,16.9,15.8,954.8,955.0,954.8,3.2,////,6.4,1177.,0.0
A702,18/10/2019,15,29.6,30.1,29.0,45,46,44,16.5,17.0,16.0,954.8,954.9,954.7,3.1,////,6.4,1343.,0.0
A702,18/10/2019,16,27.9,29.7,27.8,50,54,45,16.6,17.7,16.5,954.5,954.8,954.5,2.3,////,5.8,493.3,0.0
A702,18/10/2019,17,29.2,29.2,27.7,48,53,48,17.0,17.5,16.4,954.0,954.5,954.0,2.6,////,5.2,618.6,0.0
A702,18/10/2019,18,30.2,30.7,29.1,43,49,42,16.3,17.5,16.3,953.0,954.0,953.0,4.2,////,8.0,1320.,0.0
A702,18/10/2019,19,30.7,31.3,29.8,39,44,37,15.1,16.5,14.8,951.9,953.0,951.9,2.8,////,8.0,1257.,0.0
A702,18/10/2019,20,30.5,31.1,30.3,40,41,37,15.2,15.8,14.7,951.2,951.9,951.2,2.2,////,7.0,1090.,0.0
A702,18/10/2019,21,29.0,30.5,29.0,45,45,40,15.7,15.9,15.2,950.7,951.2,950.7,2.1,////,4.5,444.7,0.0
A702,18/10/2019,22,27.2,29.0,27.1,51,52,45,16.3,16.3,15.6,951.2,951.2,950.6,1.0,////,4.1,66.85,0.0
A702,18/10/2019,23,25.6,27.4,25.6,59,59,50,16.9,17.0,16.1,952.2,952.2,951.2,0.0,////,1.7,-3.49,0.0
A702,19/10/2019,0,25.0,25.7,24.7,63,64,59,17.5,17.5,16.9,952.7,952.7,952.1,1.9,////,2.8,-3.45,0.0
A702,19/10/2019,1,24.6,26.0,24.6,63,63,58,17.2,17.5,17.0,953.2,953.3,952.7,1.9,////,2.8,-3.49,0.0
A702,19/10/2019,2,23.6,24.7,23.4,68,69,63,17.3,17.4,17.0,954.0,954.0,953.2,1.3,////,2.2,-3.53,0.0
A702,19/10/2019,3,24.3,24.6,23.4,66,68,64,17.5,17.5,16.9,953.8,954.0,953.8,2.2,////,5.4,-3.53,0.0
A702,19/10/2019,4,24.2,24.7,23.8,68,70,66,18.0,18.1,17.5,953.4,953.8,953.4,2.0,////,4.7,-3.54,0.0
A702,19/10/2019,5,24.1,24.5,23.5,69,71,67,18.1,18.1,17.9,953.1,953.4,953.1,2.8,////,4.3,-3.54,0.0
A702,19/10/2019,6,22.5,24.1,22.3,76,77,69,18.1,18.2,17.9,952.6,953.1,952.6,2.5,////,4.3,-3.54,0.0
A702,19/10/2019,7,22.5,22.7,21.5,77,81,76,18.4,18.4,18.0,952.4,952.6,952.4,3.6,////,5.0,-3.53,0.0
A702,19/10/2019,8,23.2,23.2,22.5,74,77,74,18.3,18.4,18.3,952.6,952.6,952.3,3.9,////,5.8,-3.14,0.0
A702,19/10/2019,9,23.5,23.8,23.2,71,74,70,18.0,18.3,18.0,952.9,952.9,952.6,3.7,////,6.3,-3.48,0.0
A702,19/10/2019,10,24.5,24.5,23.5,68,71,68,18.2,18.2,17.9,953.3,953.3,952.8,3.2,////,5.8,126.3,0.0
A702,19/10/2019,11,26.5,26.6,24.5,60,68,60,18.2,18.5,18.2,953.9,954.1,953.3,2.5,////,5.5,641.8,0.0
A702,19/10/2019,12,29.9,29.9,26.4,49,61,49,18.0,18.4,17.7,954.2,954.2,953.9,2.6,////,6.1,1617.,0.0
A702,19/10/2019,13,30.9,32.3,29.9,46,49,41,17.9,18.0,17.0,954.5,954.5,954.2,3.0,////,6.1,2120.,0.0
A702,19/10/2019,14,33.3,34.0,30.7,39,46,38,17.4,18.4,17.4,954.4,954.6,954.3,1.9,////,6.1,2364.,0.0
A702,19/10/2019,15,33.1,33.9,32.3,41,42,38,18.2,18.5,17.4,953.8,954.4,953.7,3.3,////,7.2,3015.,0.0
A702,19/10/2019,16,27.6,34.1,27.6,60,60,39,19.2,19.4,18.1,953.4,953.8,953.3,2.7,////,9.1,1115.,0.0
A702,19/10/2019,17,22.5,27.6,19.5,77,87,60,18.3,20.0,16.3,954.0,955.1,953.2,4.7,////,17.1,182.6,5.6
A702,19/10/2019,18,21.4,22.5,20.7,88,89,77,19.3,19.3,18.3,953.9,954.2,953.9,2.3,////,8.9,292.6,1.0
A702,19/10/2019,19,22.8,22.8,21.4,79,90,79,19.0,19.9,19.0,953.1,953.9,952.8,2.1,////,4.2,524.8,0.2
A702,19/10/2019,20,24.5,24.5,22.8,73,83,73,19.4,20.5,18.9,952.4,953.1,952.4,3.0,////,4.6,804.6,0.0
A702,19/10/2019,21,25.7,25.7,24.4,72,76,72,20.3,20.5,19.3,952.3,952.4,952.0,2.6,////,5.6,956.5,0.0
A702,19/10/2019,22,23.3,25.7,23.3,78,78,71,19.3,20.7,19.3,952.9,952.9,952.3,3.3,////,6.4,220.3,0.0
A702,19/10/2019,23,22.9,23.4,22.9,83,83,78,19.7,19.7,19.1,953.5,953.5,952.9,4.4,////,7.5,-3.49,0.0
A702,20/10/2019,0,22.7,22.9,22.4,81,84,80,19.3,19.8,19.2,953.5,953.5,953.2,3.7,////,7.7,-3.53,0.0
A702,20/10/2019,1,22.5,22.7,22.3,79,83,79,18.6,19.3,18.6,953.5,953.7,953.5,4.4,////,6.6,-3.54,0.0
A702,20/10/2019,2,21.5,22.6,21.4,83,84,78,18.6,18.7,18.5,953.2,953.5,953.2,4.2,////,6.8,-3.54,0.0
A702,20/10/2019,3,21.0,21.5,20.9,86,86,83,18.6,18.6,18.5,952.6,953.2,952.6,4.2,////,6.7,-3.54,0.0
A702,20/10/2019,4,20.8,21.0,20.8,86,87,85,18.3,18.6,18.2,951.7,952.6,951.7,4.2,////,6.6,-3.54,0.0
A702,20/10/2019,5,20.4,20.9,20.4,85,86,83,17.8,18.3,17.7,950.8,951.7,950.8,3.6,////,6.2,-3.54,0.0
A702,20/10/2019,6,21.5,21.7,20.4,77,85,76,17.3,17.8,17.0,950.6,950.8,950.5,3.9,////,6.1,-3.54,0.0
A702,20/10/2019,7,20.5,21.8,20.5,80,80,76,17.0,17.4,17.0,950.8,950.8,950.4,0.8,////,6.4,-3.54,0.0
A702,20/10/2019,8,19.3,20.5,19.1,86,86,80,16.9,17.3,16.5,950.7,950.8,950.5,0.1,////,1.6,-3.54,0.0
A702,20/10/2019,9,19.2,20.0,19.0,88,89,84,17.2,17.4,16.9,951.0,951.0,950.7,1.9,////,2.7,-3.51,0.0
A702,20/10/2019,10,20.8,20.9,19.2,84,89,84,18.0,18.1,17.3,951.5,951.5,951.0,0.1,////,2.7,140.1,0.0
A702,20/10/2019,11,23.6,23.6,20.8,73,84,73,18.6,18.9,18.0,952.3,952.3,951.5,1.1,////,2.1,754.8,0.0
A702,20/10/2019,12,26.9,27.0,23.4,64,75,63,19.6,19.8,18.3,952.4,952.6,952.3,1.8,////,3.6,1536.,0.0
A702,20/10/2019,13,28.0,28.5,26.6,58,65,57,19.0,19.8,18.9,952.4,952.4,952.3,3.7,////,7.1,2331.,0.0
A702,20/10/2019,14,29.7,30.1,28.0,52,59,50,18.7,19.5,18.3,951.9,952.4,951.9,2.3,////,6.9,2991.,0.0
A702,20/10/2019,15,31.0,31.1,29.3,47,53,47,18.6,19.1,17.9,951.3,951.9,951.3,2.0,////,6.5,2620.,0.0
A702,20/10/2019,16,31.8,32.3,30.3,46,50,44,18.8,19.3,18.2,950.5,951.3,950.5,2.7,////,6.0,3064.,0.0
A702,20/10/2019,17,33.6,34.4,31.2,39,47,39,17.8,19.0,17.3,949.2,950.5,949.2,2.4,////,5.5,2566.,0.0
A702,20/10/2019,18,33.1,34.7,32.0,41,44,36,18.1,18.2,16.6,948.5,949.2,948.5,3.2,////,7.3,2189.,0.0
A702,20/10/2019,19,33.5,34.1,32.6,35,41,35,16.1,17.9,16.0,947.2,948.5,947.2,2.6,////,6.3,1957.,0.0
A702,20/10/2019,20,33.2,34.4,33.1,35,36,33,15.9,16.9,15.6,946.9,947.2,946.7,2.9,////,11.7,1598.,0.0
A702,20/10/2019,21,32.3,33.5,32.2,39,39,34,16.5,16.5,15.6,947.0,947.1,946.8,2.7,////,8.7,770.6,0.0
A702,20/10/2019,22,30.9,32.4,30.9,43,43,38,16.8,16.9,16.4,947.4,947.4,946.9,1.9,////,5.8,121.8,0.0
A702,20/10/2019,23,29.3,30.9,29.3,47,47,43,16.7,16.8,16.3,948.4,948.4,947.4,2.1,////,4.1,-3.54,0.0
A702,21/10/2019,0,28.2,29.4,28.2,52,52,47,17.5,17.5,16.7,949.2,949.2,948.3,1.9,////,4.8,-3.54,0.0
A702,21/10/2019,1,27.5,28.3,27.1,55,57,52,17.8,17.9,17.5,950.2,950.2,949.2,1.7,////,3.9,-3.54,0.0
A702,21/10/2019,2,25.9,27.7,25.9,62,62,55,18.1,18.1,17.6,950.5,950.5,950.1,1.2,////,3.4,-3.54,0.0
A702,21/10/2019,3,25.4,25.9,25.4,64,64,62,18.2,18.2,17.9,950.3,950.5,950.3,0.0,////,2.6,-3.54,0.0
A702,21/10/2019,4,24.6,25.4,24.1,70,74,64,18.7,19.2,18.1,950.1,950.3,950.1,1.3,////,2.0,-3.23,0.0
A702,21/10/2019,5,25.0,25.2,24.3,69,72,67,18.8,18.9,18.5,949.6,950.1,949.6,2.7,////,4.5,-3.17,0.0
A702,21/10/2019,6,23.6,25.2,23.6,78,78,68,19.6,19.6,18.8,948.9,949.6,948.9,3.2,////,5.2,-3.54,0.0
A702,21/10/2019,7,22.4,23.6,22.4,86,86,78,19.9,19.9,19.6,948.9,948.9,948.8,3.6,////,6.6,-3.54,0.0
A702,21/10/2019,8,22.0,22.4,22.0,87,87,86,19.8,19.9,19.7,949.3,949.3,948.9,3.7,////,5.9,-3.54,0.0
A702,21/10/2019,9,22.0,22.0,21.6,85,87,85,19.4,19.7,19.4,949.4,949.4,949.2,3.2,////,5.3,-3.54,0.0
A702,21/10/2019,10,23.3,23.3,21.5,79,87,78,19.4,19.4,19.2,949.8,949.8,949.2,3.0,////,5.4,186.0,0.0
A702,21/10/2019,11,25.9,26.0,23.3,68,79,67,19.5,19.8,19.4,950.5,950.5,949.8,2.3,////,5.5,846.9,0.0
A702,21/10/2019,12,23.5,26.0,23.4,78,79,67,19.5,19.8,19.3,952.6,952.6,950.5,4.4,////,12.1,227.6,0.0
A702,21/10/2019,13,19.9,23.5,19.9,88,88,78,17.9,19.6,17.6,952.8,953.5,952.6,4.7,////,11.9,89.95,0.0
A702,21/10/2019,14,19.7,20.4,19.7,90,90,86,18.0,18.4,17.9,953.7,953.7,952.0,3.8,////,8.7,269.6,0.2
A702,21/10/2019,15,18.6,19.7,18.4,94,94,90,17.7,17.9,17.4,953.5,954.0,953.4,1.4,////,9.7,56.57,7.4
A702,21/10/2019,16,18.8,18.9,18.6,93,94,92,17.7,17.8,17.6,951.6,953.5,951.5,2.6,////,5.3,129.4,3.2
A702,21/10/2019,17,19.4,19.4,18.8,93,94,92,18.3,18.3,17.7,950.7,951.7,950.7,0.8,////,4.6,187.0,1.4
A702,21/10/2019,18,20.8,20.8,19.4,85,93,85,18.2,18.9,17.8,949.4,950.8,949.4,1.1,////,4.8,848.9,0.6
A702,21/10/2019,19,21.6,21.6,20.8,83,86,78,18.5,18.6,17.4,948.6,949.4,948.5,0.9,////,4.2,648.9,0.0
A702,21/10/2019,20,20.9,21.6,20.7,88,88,80,18.8,18.8,17.5,949.1,949.1,948.6,1.1,////,2.0,234.1,0.0
A702,21/10/2019,21,21.6,22.2,20.9,77,88,76,17.3,19.4,17.2,949.2,949.2,948.7,1.8,////,3.5,676.3,0.0
A702,21/10/2019,22,19.8,21.6,19.8,87,87,76,17.6,17.8,17.1,950.4,950.4,949.2,1.5,////,3.2,97.95,0.0
A702,21/10/2019,23,19.3,19.8,19.1,93,93,87,18.2,18.2,17.6,951.2,951.2,950.4,0.6,////,2.6,-3.54,0.0
A702,22/10/2019,0,19.6,19.6,19.2,94,94,93,18.6,18.6,18.1,952.0,952.0,951.2,0.0,////,1.3,-2.80,0.0
A702,22/10/2019,1,19.9,20.0,19.6,94,94,93,18.9,18.9,18.6,952.4,952.5,952.0,2.0,////,3.6,-2.70,0.2
A702,22/10/2019,2,19.9,19.9,19.8,94,95,94,18.9,19.0,18.9,952.6,952.7,952.4,1.9,////,4.4,-2.12,0.0
A702,22/10/2019,3,19.1,20.0,19.1,91,94,91,17.6,18.9,17.6,952.7,952.8,952.6,4.6,////,7.7,-1.64,0.0
A702,22/10/2019,4,18.4,19.1,18.4,93,94,91,17.3,17.8,17.3,952.6,952.8,952.6,4.0,////,7.3,-2.59,0.0
A702,22/10/2019,5,16.9,18.4,16.9,94,94,93,15.9,17.2,15.9,952.4,952.7,952.4,4.2,////,7.7,-1.74,0.2
A702,22/10/2019,6,16.5,16.9,16.5,92,94,92,15.2,15.9,15.2,952.0,952.4,952.0,3.1,////,7.2,-0.89,0.0
A702,22/10/2019,7,16.3,16.6,16.3,90,92,88,14.7,15.2,14.4,951.7,952.0,951.7,3.1,////,6.2,-0.42,0.0
A702,22/10/2019,8,16.1,16.4,16.1,89,91,88,14.2,14.8,14.2,951.7,951.8,951.6,4.3,////,6.0,-0.70,0.0
A702,22/10/2019,9,15.7,16.2,15.7,90,90,88,14.0,14.4,14.0,952.4,952.4,951.7,3.6,////,6.0,-2.51,0.0
A702,22/10/2019,10,15.6,15.7,15.4,90,91,88,13.9,14.0,13.6,953.3,953.3,952.4,3.7,////,6.8,130.5,0.0
A702,22/10/2019,11,15.9,15.9,15.6,88,90,87,13.9,14.0,13.5,953.8,953.9,953.3,3.8,////,6.8,363.7,0.0
A702,22/10/2019,12,16.4,16.5,15.9,86,88,86,14.1,14.4,13.6,954.2,954.2,953.8,3.3,////,6.0,494.4,0.0
A702,22/10/2019,13,17.0,17.1,16.3,83,87,83,14.2,14.7,13.9,954.5,954.6,954.2,4.6,////,7.0,933.5,0.0
A702,22/10/2019,14,19.6,20.0,17.0,74,85,73,14.9,15.6,14.2,954.3,954.5,954.2,3.3,////,7.0,2906.,0.0
A702,22/10/2019,15,21.9,22.0,19.6,67,76,65,15.5,15.5,14.5,953.4,954.3,953.4,2.9,////,7.2,3477.,0.0
A702,22/10/2019,16,23.9,24.3,21.9,55,67,54,14.5,15.9,14.0,952.6,953.4,952.6,1.9,////,5.8,3704.,0.0
A702,22/10/2019,17,25.2,26.1,23.9,50,57,48,13.9,15.3,13.8,952.0,952.6,952.0,2.8,////,8.8,3603.,0.0
A702,22/10/2019,18,26.7,27.2,25.0,41,50,40,12.3,14.2,11.4,951.3,952.0,951.3,2.9,////,6.5,3177.,0.0
A702,22/10/2019,19,27.1,27.7,25.8,38,42,37,11.6,12.8,10.6,950.6,951.3,950.6,2.0,////,6.5,2464.,0.0
A702,22/10/2019,20,26.4,27.2,26.2,35,38,35,9.5,11.3,9.5,950.3,950.6,950.3,2.4,////,6.0,1683.,0.0
A702,22/10/2019,21,25.8,26.9,25.8,35,38,33,9.3,10.8,8.7,949.9,950.3,949.9,1.7,////,5.3,935.9,0.0
A702,22/10/2019,22,23.0,25.8,23.0,47,47,35,11.0,11.0,9.4,950.2,950.3,949.9,1.4,////,3.2,163.8,0.0
A702,22/10/2019,23,21.2,23.1,21.2,54,56,45,11.6,12.2,10.4,950.5,950.5,950.2,2.5,////,4.0,-3.54,0.0
A702,23/10/2019,0,20.4,22.1,20.4,56,56,50,11.4,11.5,10.6,950.7,950.7,950.5,2.5,////,4.2,-3.54,0.0
A702,23/10/2019,1,20.0,20.6,20.0,61,61,56,12.1,12.1,11.3,951.1,951.1,950.7,3.2,////,4.6,-3.54,0.0
A702,23/10/2019,2,19.0,20.2,18.7,64,66,59,12.0,12.3,11.9,951.4,951.5,951.1,3.6,////,5.1,-3.54,0.0
A702,23/10/2019,3,19.4,19.7,18.9,60,64,59,11.5,12.0,11.4,951.2,951.5,951.2,3.5,////,4.9,-3.54,0.0
A702,23/10/2019,4,19.0,19.5,18.1,64,67,60,12.0,12.0,11.5,950.7,951.2,950.6,3.6,////,5.0,-3.54,0.0
A702,23/10/2019,5,18.0,19.0,17.6,78,78,64,14.1,14.2,11.9,950.9,951.1,950.7,3.2,////,5.0,-3.54,0.0
A702,23/10/2019,6,17.5,18.8,17.5,83,83,78,14.6,15.0,14.1,950.9,951.0,950.8,3.0,////,5.1,-3.54,0.0
A702,23/10/2019,7,17.6,17.8,17.3,81,83,81,14.3,14.7,14.3,950.9,950.9,950.7,2.9,////,4.0,-3.54,0.0
A702,23/10/2019,8,17.4,18.5,17.1,82,82,77,14.2,14.6,14.0,951.7,951.7,950.9,2.8,////,4.4,-3.54,0.0
A702,23/10/2019,9,17.3,17.4,16.8,82,84,82,14.3,14.3,14.0,952.4,952.4,951.7,2.3,////,3.7,-3.39,0.0
A702,23/10/2019,10,17.8,17.9,16.7,84,86,80,15.1,15.4,13.8,953.2,953.2,952.4,0.2,////,3.1,167.5,0.0
A702,23/10/2019,11,23.0,23.0,17.8,56,85,56,13.8,15.9,13.6,953.9,953.9,953.2,3.6,////,6.4,932.8,0.0
A702,23/10/2019,12,25.6,25.6,23.0,55,57,54,15.9,16.0,13.6,954.2,954.2,953.9,3.6,////,7.2,1886.,0.0
